"FromFile","FromRole","ImportPath","IsLocal"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ProtectedRoute.jsx","COMPONENT","../store/authStore","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RadioButton.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RangeSlider.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RatingComponent.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ResponsiveGrid.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RichTextEditor.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteAnalytics.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteAnalytics.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteAnalytics.jsx","COMPONENT","../utils/analytics","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteAnalytics.jsx","COMPONENT","../utils/monitoring","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteErrorBoundary.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteErrorBoundary.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteErrorBoundary.jsx","COMPONENT","../utils/errorMonitoring","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteErrorBoundary.jsx","COMPONENT","./ui/button","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteErrorBoundary.jsx","COMPONENT","./ui/Skeleton","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteGuard.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteGuard.jsx","COMPONENT","../store/authStore","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteGuard.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteGuard.jsx","COMPONENT","./ui/Skeleton","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteLoading.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteLoading.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteLoading.jsx","COMPONENT","./ui/Skeleton","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteTransition.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteTransition.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RouteTransition.jsx","COMPONENT","../lib/utils","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\RowSelection.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Schedule.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SearchInput.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SelectDropdown.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Sidebar.jsx","COMPONENT","react-router-dom","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Sidebar.jsx","COMPONENT","../store/authStore","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SidebarLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SideNavigation.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SkeletonLoader.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Slider.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Sorting.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Spacer.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Sparklines.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Spinner.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SplitButton.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SplitPanel.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\StackedLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\StatBoxes.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\StatusIndicators.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Stepper.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\StepsIndicator.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\StickyHeader.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\SuccessMessage.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Tabs.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\TabsLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\TagInput.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Text.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Textarea.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\TextInput.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ThreeColumnLayout.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Timeline.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\TimePicker.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\ToggleSwitch.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Tooltip.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\TopNavBar.jsx","COMPONENT","react","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\TreeView.jsx","COMPONENT","react","False"
