"FrontendFile","Client","Method","RawPath","DynamicClass"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","fetch","GET","/api/m093/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M227\M227Page.jsx","fetch","GET","/api/m227?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","fetch","DELETE","/api/m091/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M125\M125.jsx","fetch","DELETE","/api/v1/backend-modules/M125/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M071\M071Page.jsx","fetch","GET","/api/m071/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","fetch","GET","/api/m297/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M294\M294Page.jsx","fetch","GET","/api/m294/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/input-distribution/record/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M153\M153Page.jsx","fetch","GET","/api/m153?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M058\M058Page.jsx","fetch","GET","/api/m058?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperative-share/distribution/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M259\M259Page.jsx","fetch","GET","/api/m259?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M263\M263Page.jsx","fetch","DELETE","/api/m263/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M044\M044Page.jsx","fetch","GET","/api/m044?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","fetch","GET","/api/m091/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M31\M31.jsx","fetch","DELETE","/api/v1/backend-modules/M031/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/stress-tests/${id}/run","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\componentApi.js","api","GET","/i18n/${lang}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M163\M163Page.jsx","fetch","GET","/api/m163?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","DELETE","/api/m115/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/states/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M201\M201Page.jsx","fetch","DELETE","/api/m201/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M204\M204Page.jsx","fetch","DELETE","/api/m204/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/precision-horticulture/reading/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/escrow/${escrowId}/release","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/fertilizer-inventory/item/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/pond/pond/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M202\M202.jsx","fetch","DELETE","/api/v1/backend-modules/M202/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M252\M252Page.jsx","fetch","DELETE","/api/m252/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/cost-control/budget/${budgetId}/approve","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","fetch","GET","/api/m087/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M133\M133Page.jsx","fetch","DELETE","/api/m133/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/bio-pesticide/item/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M145\M145Page.jsx","fetch","DELETE","/api/m145/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","fetch","GET","/api/m102/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M122\M122Page.jsx","fetch","GET","/api/m122?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M221\M221Page.jsx","fetch","GET","/api/m221/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M035\M035Page.jsx","fetch","DELETE","/api/m035/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M077\M077Page.jsx","fetch","GET","/api/m077/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIDashboard.jsx","fetch","GET","/api/ai/optimizations/${farmerId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cattle-registry/animal/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M132\M132Page.jsx","fetch","DELETE","/api/m132/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M116\M116Page.jsx","fetch","DELETE","/api/m116/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/personalizations/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/neighborhoods/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/floriculture/record/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M140\M140Page.jsx","fetch","GET","/api/m140/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M305\M305.jsx","fetch","DELETE","/api/v1/backend-modules/M305/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M239\M239Page.jsx","fetch","GET","/api/m239?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/benchmarking/results/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M208\M208Page.jsx","fetch","DELETE","/api/m208/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M329\M329Page.jsx","fetch","GET","/api/m329?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/organization-management/organization/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cold-fish-chain/shipment/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M074\M074Page.jsx","fetch","GET","/api/m074?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","fetch","DELETE","/api/m128/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M197\M197Page.jsx","fetch","DELETE","/api/m197/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/robotics/missions/${id}/complete","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/theme-manager/${id}/activate","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/farmer-health/record/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M101\M101Page.jsx","fetch","DELETE","/api/m101/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M061\M061Page.jsx","fetch","DELETE","/api/m061/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/hydroponics/system/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/feed-management/record/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M329\M329Page.jsx","fetch","DELETE","/api/m329/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M311\M311Page.jsx","fetch","GET","/api/m311/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M337\M337Page.jsx","fetch","GET","/api/m337/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/vegetable-production/record/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M342\M342Page.jsx","fetch","DELETE","/api/m342/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M191\M191.jsx","fetch","DELETE","/api/v1/backend-modules/M191/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/machinery-operations/operation/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M289\M289.jsx","fetch","DELETE","/api/v1/backend-modules/M289/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M058\M058Page.jsx","fetch","DELETE","/api/m058/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/orders/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/projects/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/irrigation/schedule/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M280\M280.jsx","fetch","DELETE","/api/v1/backend-modules/M280/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M039\M039Page.jsx","fetch","DELETE","/api/m039/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Admin\AutoGenerationDashboard.jsx","fetch","POST","${API_BASE}/pause","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M234\M234.jsx","fetch","DELETE","/api/v1/backend-modules/M234/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/goat-farming/animal/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/soil-health/card/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M179\M179Page.jsx","fetch","GET","/api/m179/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M47\M47.jsx","fetch","DELETE","/api/v1/backend-modules/M047/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M242\M242Page.jsx","fetch","GET","/api/m242?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M276\M276Page.jsx","fetch","DELETE","/api/m276/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/caps/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M130\M130Page.jsx","fetch","DELETE","/api/m130/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M333\M333Page.jsx","fetch","DELETE","/api/m333/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/releases/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cost-control/profit-centers/${companyId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M097\M097Page.jsx","fetch","GET","/api/m097?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M154\M154Page.jsx","fetch","DELETE","/api/m154/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/water-quality-records/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M119\M119Page.jsx","fetch","GET","/api/m119/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cart/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","GET","/blockchain/products/${productId}/verify","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M273\M273.jsx","fetch","DELETE","/api/v1/backend-modules/M273/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/farmers/${farmerId}/advisory-context","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/comprehensive-erp/confirm-maintenance-order/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M289\M289Page.jsx","fetch","GET","/api/m289?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M295\M295Page.jsx","fetch","GET","/api/m295/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M307\M307.jsx","fetch","DELETE","/api/v1/backend-modules/M307/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/clusters/${id}/status","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M335\M335.jsx","fetch","DELETE","/api/v1/backend-modules/M335/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ecommerce-integration/compatibility/${productId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M195\M195Page.jsx","fetch","DELETE","/api/m195/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M266\M266Page.jsx","fetch","GET","/api/m266/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M68\M68.jsx","fetch","DELETE","/api/v1/backend-modules/M068/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M324\M324Page.jsx","fetch","DELETE","/api/m324/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M286\M286Page.jsx","fetch","DELETE","/api/m286/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M294\M294Page.jsx","fetch","DELETE","/api/m294/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/deployment-config/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M282\M282.jsx","fetch","DELETE","/api/v1/backend-modules/M282/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M049\M049Page.jsx","fetch","GET","/api/m049/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","GET","/enterprise/integrations/${integrationId}/health","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M170\M170Page.jsx","fetch","GET","/api/m170/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/pig/animal/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M114\M114Page.jsx","fetch","GET","/api/m114/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M284\M284Page.jsx","fetch","GET","/api/m284/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M296\M296.jsx","fetch","DELETE","/api/v1/backend-modules/M296/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M38\M38.jsx","fetch","DELETE","/api/v1/backend-modules/M038/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/animal-health/quarantine/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M159\M159Page.jsx","fetch","DELETE","/api/m159/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M44\M44.jsx","fetch","DELETE","/api/v1/backend-modules/M044/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M232\M232Page.jsx","fetch","GET","/api/m232?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/seller-verifications/${id}/verify","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M074\M074Page.jsx","fetch","DELETE","/api/m074/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M199\M199Page.jsx","fetch","GET","/api/m199/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M044\M044Page.jsx","fetch","GET","/api/m044/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M231\M231Page.jsx","fetch","GET","/api/m231?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M258\M258Page.jsx","fetch","DELETE","/api/m258/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M282\M282Page.jsx","fetch","DELETE","/api/m282/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M097\M097Page.jsx","fetch","GET","/api/m097/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M305\M305Page.jsx","fetch","DELETE","/api/m305/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/ml-models/${id}/train","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M268\M268Page.jsx","fetch","GET","/api/m268/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/pond/pond/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/sap-module-architecture/module/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","axios","GET","${API_BASE_URL}/api/v1/warnings/user","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/ecommerce-marketplace/listing/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M320\M320.jsx","fetch","DELETE","/api/v1/backend-modules/M320/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M298\M298Page.jsx","fetch","GET","/api/m298/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/ai/agents/${id}/execute","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M245\M245Page.jsx","fetch","GET","/api/m245?${params}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M216\M216.jsx","fetch","DELETE","/api/v1/backend-modules/M216/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/farmer-verification/request/${id}/reject","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M120\M120Page.jsx","fetch","DELETE","/api/m120/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M054\M054Page.jsx","fetch","GET","/api/m054/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/complete-erp-integration/sync-farmer-field/${farmerId}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M308\M308Page.jsx","fetch","DELETE","/api/m308/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/hydroponics/system/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M177\M177.jsx","fetch","DELETE","/api/v1/backend-modules/M177/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M43\M43.jsx","fetch","DELETE","/api/v1/backend-modules/M043/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/civil-disruption/${id}/verify","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M227\M227Page.jsx","fetch","DELETE","/api/m227/${id}","TEMPLATE_ID_PARAMETER"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M344\M344.jsx","fetch","DELETE","/api/v1/backend-modules/M344/${id}","TEMPLATE_ID_PARAMETER"
