"FrontendFile","Client","Method","RawPath","DynamicClass","CandidatePath"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/recovery-points/${id}/restore","TEMPLATE_ID_PARAMETER","/recovery-points/:param/restore"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M144\M144.jsx","fetch","DELETE","/api/v1/backend-modules/M144/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M144/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M181\M181.jsx","fetch","DELETE","/api/v1/backend-modules/M181/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M181/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M267\M267Page.jsx","fetch","GET","/api/m267?${params}","TEMPLATE_INTERPOLATION","/api/m267"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M136\M136Page.jsx","fetch","DELETE","/api/m136/${id}","TEMPLATE_ID_PARAMETER","/api/m136/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/orchard/orchard/${id}","TEMPLATE_ID_PARAMETER","/orchard/orchard/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/producer-group/${id}","TEMPLATE_ID_PARAMETER","/producer-group/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","fetch","DELETE","/api/m297/${id}","TEMPLATE_ID_PARAMETER","/api/m297/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M157\M157Page.jsx","fetch","GET","/api/m157/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m157/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M141\M141Page.jsx","fetch","GET","/api/m141/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m141/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M032\M032Page.jsx","fetch","GET","/api/m032?${params}","TEMPLATE_INTERPOLATION","/api/m032"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M066\M066Page.jsx","fetch","GET","/api/m066/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m066/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M196\M196Page.jsx","fetch","GET","/api/m196/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m196/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M335\M335Page.jsx","fetch","DELETE","/api/m335/${id}","TEMPLATE_ID_PARAMETER","/api/m335/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M321\M321Page.jsx","fetch","GET","/api/m321?${params}","TEMPLATE_INTERPOLATION","/api/m321"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","GET","/api/m115?${params}","TEMPLATE_INTERPOLATION","/api/m115"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/regulations/${id}/compliance","TEMPLATE_ID_PARAMETER","/regulations/:param/compliance"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/profiling/profiles/${id}","TEMPLATE_ID_PARAMETER","/profiling/profiles/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M073\M073Page.jsx","fetch","DELETE","/api/m073/${id}","TEMPLATE_ID_PARAMETER","/api/m073/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M259\M259Page.jsx","fetch","DELETE","/api/m259/${id}","TEMPLATE_ID_PARAMETER","/api/m259/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/comprehensive-erp/confirm-production-order/${id}","TEMPLATE_ID_PARAMETER","/comprehensive-erp/confirm-production-order/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperative-share/members/${fpoId}","TEMPLATE_ID_PARAMETER","/cooperative-share/members/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/unions/${id}","TEMPLATE_ID_PARAMETER","/unions/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M167\M167Page.jsx","fetch","GET","/api/m167?${params}","TEMPLATE_INTERPOLATION","/api/m167"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","GET","/api/m115/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m115/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/rights/${id}","TEMPLATE_ID_PARAMETER","/rights/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/protected-cultivation/structure/${id}","TEMPLATE_ID_PARAMETER","/protected-cultivation/structure/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M184\M184Page.jsx","fetch","GET","/api/m184?${params}","TEMPLATE_INTERPOLATION","/api/m184"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/unified-ai-routes/${id}","TEMPLATE_ID_PARAMETER","/unified-ai-routes/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M152\M152.jsx","fetch","DELETE","/api/v1/backend-modules/M152/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M152/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M152\M152Page.jsx","fetch","GET","/api/m152?${params}","TEMPLATE_INTERPOLATION","/api/m152"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M147\M147.jsx","fetch","DELETE","/api/v1/backend-modules/M147/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M147/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/dairy-ai/predict-health-risks/${animalId}","TEMPLATE_ID_PARAMETER","/dairy-ai/predict-health-risks/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/aeroponics/system/${id}","TEMPLATE_ID_PARAMETER","/aeroponics/system/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cost-control/cost-center/${costCenterId}/actuals","TEMPLATE_ID_PARAMETER","/cost-control/cost-center/:param/actuals"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M341\M341.jsx","fetch","DELETE","/api/v1/backend-modules/M341/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M341/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M042\M042Page.jsx","fetch","GET","/api/m042/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m042/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/input-distribution/record/${id}","TEMPLATE_ID_PARAMETER","/input-distribution/record/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/goat/animal/${id}","TEMPLATE_ID_PARAMETER","/goat/animal/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M038\M038Page.jsx","fetch","GET","/api/m038?${params}","TEMPLATE_INTERPOLATION","/api/m038"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M244\M244Page.jsx","fetch","GET","/api/m244?${params}","TEMPLATE_INTERPOLATION","/api/m244"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M105\M105Page.jsx","fetch","GET","/api/m105?${params}","TEMPLATE_INTERPOLATION","/api/m105"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","api","PUT","/insurance/claims/${id}/process","TEMPLATE_ID_PARAMETER","/insurance/claims/:param/process"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M037\M037Page.jsx","fetch","DELETE","/api/m037/${id}","TEMPLATE_ID_PARAMETER","/api/m037/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/notifications/${id}/read","TEMPLATE_ID_PARAMETER","/notifications/:param/read"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M192\M192Page.jsx","fetch","DELETE","/api/m192/${id}","TEMPLATE_ID_PARAMETER","/api/m192/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/realtime-monitoring/resource/${resourceId}/start","TEMPLATE_ID_PARAMETER","/realtime-monitoring/resource/:param/start"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M153\M153Page.jsx","fetch","DELETE","/api/m153/${id}","TEMPLATE_ID_PARAMETER","/api/m153/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","DELETE","/seed-vault/${id}","TEMPLATE_ID_PARAMETER","/seed-vault/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M306\M306Page.jsx","fetch","DELETE","/api/m306/${id}","TEMPLATE_ID_PARAMETER","/api/m306/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M186\M186.jsx","fetch","DELETE","/api/v1/backend-modules/M186/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M186/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/disaster-recovery/plans/${id}/execute","TEMPLATE_ID_PARAMETER","/disaster-recovery/plans/:param/execute"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/partnerships/${id}","TEMPLATE_ID_PARAMETER","/partnerships/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\farmerService.js","api","GET","/farmers/${farmerId}","TEMPLATE_ID_PARAMETER","/farmers/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M208\M208Page.jsx","fetch","GET","/api/m208/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m208/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M95\M95.jsx","fetch","DELETE","/api/v1/backend-modules/M095/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M095/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M182\M182Page.jsx","fetch","GET","/api/m182?${params}","TEMPLATE_INTERPOLATION","/api/m182"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\Admin\AutoGenerationDashboard.jsx","fetch","GET","${API_BASE}/stats","TEMPLATE_INTERPOLATION","/:param/stats"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M273\M273Page.jsx","fetch","GET","/api/m273?${params}","TEMPLATE_INTERPOLATION","/api/m273"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/equipment-scheduling/schedule/${id}","TEMPLATE_ID_PARAMETER","/equipment-scheduling/schedule/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/proxies/${id}","TEMPLATE_ID_PARAMETER","/proxies/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M195\M195Page.jsx","fetch","GET","/api/m195/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m195/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M067\M067Page.jsx","fetch","GET","/api/m067/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m067/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/farm-operations-dashboard/kpi/${id}","TEMPLATE_ID_PARAMETER","/farm-operations-dashboard/kpi/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","axios","GET","${API_BASE_URL}/api/v1/warnings/system","TEMPLATE_INTERPOLATION","/:param/api/v1/warnings/system"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M309\M309.jsx","fetch","DELETE","/api/v1/backend-modules/M309/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M309/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M093\M093Page.jsx","fetch","GET","/api/m093/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m093/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M227\M227Page.jsx","fetch","GET","/api/m227?${params}","TEMPLATE_INTERPOLATION","/api/m227"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","fetch","DELETE","/api/m091/${id}","TEMPLATE_ID_PARAMETER","/api/m091/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M125\M125.jsx","fetch","DELETE","/api/v1/backend-modules/M125/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M125/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M071\M071Page.jsx","fetch","GET","/api/m071/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m071/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M297\M297Page.jsx","fetch","GET","/api/m297/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m297/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M294\M294Page.jsx","fetch","GET","/api/m294/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m294/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/input-distribution/record/${id}","TEMPLATE_ID_PARAMETER","/input-distribution/record/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M153\M153Page.jsx","fetch","GET","/api/m153?${params}","TEMPLATE_INTERPOLATION","/api/m153"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M058\M058Page.jsx","fetch","GET","/api/m058?${params}","TEMPLATE_INTERPOLATION","/api/m058"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/cooperative-share/distribution/${id}","TEMPLATE_ID_PARAMETER","/cooperative-share/distribution/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M259\M259Page.jsx","fetch","GET","/api/m259?${params}","TEMPLATE_INTERPOLATION","/api/m259"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M263\M263Page.jsx","fetch","DELETE","/api/m263/${id}","TEMPLATE_ID_PARAMETER","/api/m263/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M044\M044Page.jsx","fetch","GET","/api/m044?${params}","TEMPLATE_INTERPOLATION","/api/m044"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M091\M091Page.jsx","fetch","GET","/api/m091/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m091/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M31\M31.jsx","fetch","DELETE","/api/v1/backend-modules/M031/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M031/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/stress-tests/${id}/run","TEMPLATE_ID_PARAMETER","/stress-tests/:param/run"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\componentApi.js","api","GET","/i18n/${lang}","TEMPLATE_INTERPOLATION","/i18n/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M163\M163Page.jsx","fetch","GET","/api/m163?${params}","TEMPLATE_INTERPOLATION","/api/m163"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M115\M115Page.jsx","fetch","DELETE","/api/m115/${id}","TEMPLATE_ID_PARAMETER","/api/m115/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/states/${id}","TEMPLATE_ID_PARAMETER","/states/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M201\M201Page.jsx","fetch","DELETE","/api/m201/${id}","TEMPLATE_ID_PARAMETER","/api/m201/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M204\M204Page.jsx","fetch","DELETE","/api/m204/${id}","TEMPLATE_ID_PARAMETER","/api/m204/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/precision-horticulture/reading/${id}","TEMPLATE_ID_PARAMETER","/precision-horticulture/reading/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/escrow/${escrowId}/release","TEMPLATE_ID_PARAMETER","/escrow/:param/release"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/fertilizer-inventory/item/${id}","TEMPLATE_ID_PARAMETER","/fertilizer-inventory/item/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/pond/pond/${id}","TEMPLATE_ID_PARAMETER","/pond/pond/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M202\M202.jsx","fetch","DELETE","/api/v1/backend-modules/M202/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M202/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M252\M252Page.jsx","fetch","DELETE","/api/m252/${id}","TEMPLATE_ID_PARAMETER","/api/m252/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/cost-control/budget/${budgetId}/approve","TEMPLATE_ID_PARAMETER","/cost-control/budget/:param/approve"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","fetch","GET","/api/m087/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m087/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M133\M133Page.jsx","fetch","DELETE","/api/m133/${id}","TEMPLATE_ID_PARAMETER","/api/m133/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/bio-pesticide/item/${id}","TEMPLATE_ID_PARAMETER","/bio-pesticide/item/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M145\M145Page.jsx","fetch","DELETE","/api/m145/${id}","TEMPLATE_ID_PARAMETER","/api/m145/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","fetch","GET","/api/m102/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m102/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M122\M122Page.jsx","fetch","GET","/api/m122?${params}","TEMPLATE_INTERPOLATION","/api/m122"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M221\M221Page.jsx","fetch","GET","/api/m221/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m221/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M035\M035Page.jsx","fetch","DELETE","/api/m035/${id}","TEMPLATE_ID_PARAMETER","/api/m035/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M077\M077Page.jsx","fetch","GET","/api/m077/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m077/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIDashboard.jsx","fetch","GET","/api/ai/optimizations/${farmerId}","TEMPLATE_ID_PARAMETER","/api/ai/optimizations/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cattle-registry/animal/${id}","TEMPLATE_ID_PARAMETER","/cattle-registry/animal/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M132\M132Page.jsx","fetch","DELETE","/api/m132/${id}","TEMPLATE_ID_PARAMETER","/api/m132/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M116\M116Page.jsx","fetch","DELETE","/api/m116/${id}","TEMPLATE_ID_PARAMETER","/api/m116/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/personalizations/${id}","TEMPLATE_ID_PARAMETER","/personalizations/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/neighborhoods/${id}","TEMPLATE_ID_PARAMETER","/neighborhoods/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/floriculture/record/${id}","TEMPLATE_ID_PARAMETER","/floriculture/record/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M140\M140Page.jsx","fetch","GET","/api/m140/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m140/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M305\M305.jsx","fetch","DELETE","/api/v1/backend-modules/M305/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M305/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M239\M239Page.jsx","fetch","GET","/api/m239?${params}","TEMPLATE_INTERPOLATION","/api/m239"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/benchmarking/results/${id}","TEMPLATE_ID_PARAMETER","/benchmarking/results/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M208\M208Page.jsx","fetch","DELETE","/api/m208/${id}","TEMPLATE_ID_PARAMETER","/api/m208/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M329\M329Page.jsx","fetch","GET","/api/m329?${params}","TEMPLATE_INTERPOLATION","/api/m329"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/organization-management/organization/${id}","TEMPLATE_ID_PARAMETER","/organization-management/organization/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/cold-fish-chain/shipment/${id}","TEMPLATE_ID_PARAMETER","/cold-fish-chain/shipment/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M074\M074Page.jsx","fetch","GET","/api/m074?${params}","TEMPLATE_INTERPOLATION","/api/m074"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M128\M128Page.jsx","fetch","DELETE","/api/m128/${id}","TEMPLATE_ID_PARAMETER","/api/m128/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M197\M197Page.jsx","fetch","DELETE","/api/m197/${id}","TEMPLATE_ID_PARAMETER","/api/m197/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/robotics/missions/${id}/complete","TEMPLATE_ID_PARAMETER","/robotics/missions/:param/complete"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/theme-manager/${id}/activate","TEMPLATE_ID_PARAMETER","/theme-manager/:param/activate"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/farmer-health/record/${id}","TEMPLATE_ID_PARAMETER","/farmer-health/record/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M101\M101Page.jsx","fetch","DELETE","/api/m101/${id}","TEMPLATE_ID_PARAMETER","/api/m101/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M061\M061Page.jsx","fetch","DELETE","/api/m061/${id}","TEMPLATE_ID_PARAMETER","/api/m061/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/hydroponics/system/${id}","TEMPLATE_ID_PARAMETER","/hydroponics/system/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/feed-management/record/${id}","TEMPLATE_ID_PARAMETER","/feed-management/record/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M329\M329Page.jsx","fetch","DELETE","/api/m329/${id}","TEMPLATE_ID_PARAMETER","/api/m329/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M311\M311Page.jsx","fetch","GET","/api/m311/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m311/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M337\M337Page.jsx","fetch","GET","/api/m337/search?q=${encodeURIComponent(searchQuery)}","TEMPLATE_INTERPOLATION","/api/m337/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/vegetable-production/record/${id}","TEMPLATE_ID_PARAMETER","/vegetable-production/record/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M342\M342Page.jsx","fetch","DELETE","/api/m342/${id}","TEMPLATE_ID_PARAMETER","/api/m342/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M191\M191.jsx","fetch","DELETE","/api/v1/backend-modules/M191/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M191/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/machinery-operations/operation/${id}","TEMPLATE_ID_PARAMETER","/machinery-operations/operation/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M289\M289.jsx","fetch","DELETE","/api/v1/backend-modules/M289/${id}","TEMPLATE_ID_PARAMETER","/api/v1/backend-modules/M289/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M058\M058Page.jsx","fetch","DELETE","/api/m058/${id}","TEMPLATE_ID_PARAMETER","/api/m058/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/orders/${id}","TEMPLATE_ID_PARAMETER","/orders/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/projects/${id}","TEMPLATE_ID_PARAMETER","/projects/:param"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/irrigation/schedule/${id}","TEMPLATE_ID_PARAMETER","/irrigation/schedule/:param"
