"File","Role","Client","Method","RawPath","PathClass","NormalizedPath"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","DELETE","/district/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/market/analyze","ROOT_RELATIVE","/market/analyze"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M339\M339Page.jsx","OTHER","fetch","GET","/api/m339?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/random/generate","ROOT_RELATIVE","/random/generate"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","DELETE","/agro-meteorology/records/record/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/sea/manage","ROOT_RELATIVE","/sea/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/company","ROOT_RELATIVE","/company"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/permission-management/permission/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/investment","ROOT_RELATIVE","/investment"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/customers-resilience-farming","ROOT_RELATIVE","/customers-resilience-farming"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\IoTMonitoringDashboard.jsx","PAGE","api","GET","/iot/devices/${selectedDevice}/status","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/backups","ROOT_RELATIVE","/backups"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/dairy/milk-record","ROOT_RELATIVE","/dairy/milk-record"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/security-audits/run","ROOT_RELATIVE","/security-audits/run"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/logistics","ROOT_RELATIVE","/logistics"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/kafka-topics","ROOT_RELATIVE","/kafka-topics"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/conversational-ai/domains","ROOT_RELATIVE","/conversational-ai/domains"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M205\M205Page.jsx","OTHER","fetch","GET","/api/m205/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/data-visualization/visualize","ROOT_RELATIVE","/data-visualization/visualize"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M061\M061Page.jsx","OTHER","fetch","GET","/api/m061?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/cold-storage/booking/${bookingId}/status","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/rain","ROOT_RELATIVE","/rain"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/civil-disruption/${id}/resolve","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M106\M106Page.jsx","OTHER","fetch","GET","/api/m106?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M163\M163.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M163/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M037\M037Page.jsx","OTHER","fetch","GET","/api/m037/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/yield/manage","ROOT_RELATIVE","/yield/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M222\M222Page.jsx","OTHER","fetch","DELETE","/api/m222/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M127\M127Page.jsx","OTHER","fetch","DELETE","/api/m127/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M98\M98.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M098/","API_PATH","/api/v1/backend-modules/M098"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/storage/manage","ROOT_RELATIVE","/storage/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/knowledge-resilience-farming","ROOT_RELATIVE","/knowledge-resilience-farming"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/inventory-optimization","ROOT_RELATIVE","/inventory-optimization"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/ai-farming/implement","ROOT_RELATIVE","/ai-farming/implement"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/consul-configs/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/sheep/vaccination-records","ROOT_RELATIVE","/sheep/vaccination-records"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\vendorProcurementService.js","API_OR_SERVICE","api","POST","/vendor-procurement/vendors/${vendorId}/certifications","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/video-tutorials/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/ai-operation-intelligence/health","ROOT_RELATIVE","/ai-operation-intelligence/health"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/reviews/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/smart-contracts/deploy","ROOT_RELATIVE","/smart-contracts/deploy"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/role-management/role","ROOT_RELATIVE","/role-management/role"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/farmers/market/prices","ROOT_RELATIVE","/farmers/market/prices"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pattern-recognition-farming","ROOT_RELATIVE","/pattern-recognition-farming"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/coupons/apply","ROOT_RELATIVE","/coupons/apply"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIChat.jsx","COMPONENT","api","POST","/ai/decision/execute","ROOT_RELATIVE","/ai/decision/execute"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/skills-resilience-farming/build","ROOT_RELATIVE","/skills-resilience-farming/build"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/certifications","ROOT_RELATIVE","/certifications"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/synchronization/perform","ROOT_RELATIVE","/synchronization/perform"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/yards/manage","ROOT_RELATIVE","/yards/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/energy/rates","ROOT_RELATIVE","/energy/rates"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/compliance-resilience-farming/build","ROOT_RELATIVE","/compliance-resilience-farming/build"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M121\M121.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M121/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M209\M209Page.jsx","OTHER","fetch","DELETE","/api/m209/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M196\M196.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M196/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/fisheries-harvest","ROOT_RELATIVE","/fisheries-harvest"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/tasks","ROOT_RELATIVE","/tasks"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","API_OR_SERVICE","api","GET","/farmers/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/precision/apply","ROOT_RELATIVE","/precision/apply"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/farmers/${farmerId}/harvest-score/history","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/ecommerce-marketing","ROOT_RELATIVE","/ecommerce-marketing"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M286\M286.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M286/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M235\M235Page.jsx","OTHER","fetch","GET","/api/m235?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/timezones","ROOT_RELATIVE","/timezones"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/admin/settings","ROOT_RELATIVE","/admin/settings"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/medical-coding/dietary-restrictions","ROOT_RELATIVE","/medical-coding/dietary-restrictions"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M325\M325Page.jsx","OTHER","fetch","GET","/api/m325?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M85\M85.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M085/","API_PATH","/api/v1/backend-modules/M085"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/labor-optimization/optimize","ROOT_RELATIVE","/labor-optimization/optimize"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M179\M179.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M179/","API_PATH","/api/v1/backend-modules/M179"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M038\M038Page.jsx","OTHER","fetch","DELETE","/api/m038/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrient-value-sales/issue-nutrient-certificate","ROOT_RELATIVE","/nutrient-value-sales/issue-nutrient-certificate"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M266\M266.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M266/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pest-resilience-farming","ROOT_RELATIVE","/pest-resilience-farming"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M307\M307.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M307/","API_PATH","/api/v1/backend-modules/M307"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M135\M135Page.jsx","OTHER","fetch","DELETE","/api/m135/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/recommendations","ROOT_RELATIVE","/recommendations"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIChat.jsx","COMPONENT","api","GET","/ai/chat/history","ROOT_RELATIVE","/ai/chat/history"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/public-opinion/shape","ROOT_RELATIVE","/public-opinion/shape"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/farmers/fdi/calculate","ROOT_RELATIVE","/farmers/fdi/calculate"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M129\M129.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M129/","API_PATH","/api/v1/backend-modules/M129"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/mass-warfare","ROOT_RELATIVE","/mass-warfare"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M146\M146Page.jsx","OTHER","fetch","GET","/api/m146/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/inventory-optimization/optimize","ROOT_RELATIVE","/inventory-optimization/optimize"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orders","ROOT_RELATIVE","/orders"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\waterIrrigationService.js","API_OR_SERVICE","api","GET","/water-irrigation/water-budgets","ROOT_RELATIVE","/water-irrigation/water-budgets"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/machinery-operations/operation","ROOT_RELATIVE","/machinery-operations/operation"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M50\M50.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M050/","API_PATH","/api/v1/backend-modules/M050"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/leadership-resilience-farming/build","ROOT_RELATIVE","/leadership-resilience-farming/build"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","API_OR_SERVICE","axios","GET","${API_BASE_URL}/api/v1/warnings/stats","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/ideological-warfare/wage","ROOT_RELATIVE","/ideological-warfare/wage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","API_OR_SERVICE","api","GET","/library/search","ROOT_RELATIVE","/library/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M260\M260Page.jsx","OTHER","fetch","GET","/api/m260?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/ai/library-workspace/files/search","ROOT_RELATIVE","/ai/library-workspace/files/search"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/webhook-config/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/files/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/biological-control","ROOT_RELATIVE","/biological-control"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/computer-vision-farming","ROOT_RELATIVE","/computer-vision-farming"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/sap-module-architecture","ROOT_RELATIVE","/sap-module-architecture"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/proxies","ROOT_RELATIVE","/proxies"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/water-budget-records","ROOT_RELATIVE","/water-budget-records"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/temperature/measure","ROOT_RELATIVE","/temperature/measure"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/institutional-resilience-farming/build","ROOT_RELATIVE","/institutional-resilience-farming/build"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/cost","ROOT_RELATIVE","/cost"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M110\M110.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M110/","API_PATH","/api/v1/backend-modules/M110"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/sap-module-architecture/overview","ROOT_RELATIVE","/sap-module-architecture/overview"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/nutrient-management/plan/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/event-manager/create","ROOT_RELATIVE","/event-manager/create"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/training/manage","ROOT_RELATIVE","/training/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/business-councils","ROOT_RELATIVE","/business-councils"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/consent-management/record","ROOT_RELATIVE","/consent-management/record"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/community-development/plan","ROOT_RELATIVE","/community-development/plan"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/firebase-realtime-data","ROOT_RELATIVE","/firebase-realtime-data"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/themes","ROOT_RELATIVE","/themes"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/orders","ROOT_RELATIVE","/orders"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M196\M196Page.jsx","OTHER","fetch","DELETE","/api/m196/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M225\M225.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M225/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/zero-waste-farming","ROOT_RELATIVE","/zero-waste-farming"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/versions/${entity}/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M132\M132.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M132/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/fuel-management/logs","ROOT_RELATIVE","/fuel-management/logs"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M167\M167Page.jsx","OTHER","fetch","DELETE","/api/m167/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/tax","ROOT_RELATIVE","/tax"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/webhook-config","ROOT_RELATIVE","/webhook-config"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/feedback","ROOT_RELATIVE","/feedback"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/ecommerce-ai/predict-sales","ROOT_RELATIVE","/ecommerce-ai/predict-sales"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","API_OR_SERVICE","axios","GET","${API_BASE_URL}/api/v1/warnings/health","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M112\M112Page.jsx","OTHER","fetch","GET","/api/m112/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/ai/backbone/status","ROOT_RELATIVE","/ai/backbone/status"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/unified-ai-gateway","ROOT_RELATIVE","/unified-ai-gateway"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M104\M104.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M104/","API_PATH","/api/v1/backend-modules/M104"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/crop-selection/select","ROOT_RELATIVE","/crop-selection/select"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\waterIrrigationService.js","API_OR_SERVICE","api","GET","/water-irrigation/irrigation-schedules","ROOT_RELATIVE","/water-irrigation/irrigation-schedules"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/role-management/role/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M247\M247.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M247/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","API_OR_SERVICE","api","GET","/library/verify","ROOT_RELATIVE","/library/verify"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/security-logs/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/vendor-portal","ROOT_RELATIVE","/vendor-portal"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/orchard-management/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","PUT","/sso/provider/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M103\M103Page.jsx","OTHER","fetch","GET","/api/m103/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/watershed-management/plan","ROOT_RELATIVE","/watershed-management/plan"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/sugar/manage","ROOT_RELATIVE","/sugar/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M284\M284.jsx","PAGE","fetch","DELETE","/api/v1/backend-modules/M284/${id}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/ranges/manage","ROOT_RELATIVE","/ranges/manage"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M193\M193Page.jsx","OTHER","fetch","GET","/api/m193?${params}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M101\M101Page.jsx","OTHER","fetch","GET","/api/m101/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_OR_TEMPLATE",
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/data-export/export","ROOT_RELATIVE","/data-export/export"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","POST","/soil-mapping/zone","ROOT_RELATIVE","/soil-mapping/zone"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\marketplaceService.js","API_OR_SERVICE","api","GET","/marketplace/listings","ROOT_RELATIVE","/marketplace/listings"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M141\M141.jsx","PAGE","fetch","GET","/api/v1/backend-modules/M141/","API_PATH","/api/v1/backend-modules/M141"
