"FromFile","ToFile","ImportPath","ImportKind","Resolution","CycleSeen","MinDepth","Occurrences"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\ruralFinanceService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\logger.js","../../utils/logger","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","8","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\advancedFeaturesService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\advancedFeaturesService.js","./legacy/advancedFeaturesService.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","7","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M234\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\logger.js","../../utils/logger","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M342\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\errors.js","../../utils/errors","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M293\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\errors.js","../../utils/errors","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M166\routes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M166\controller.js","./controller","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M217\routes.js","./modules/M217/routes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\index.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","./routes/apicultureRoutes.js","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M068\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\apiResponseHandler.js","../../middleware/apiResponseHandler","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","1","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\wearableIntegrationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\logger.js","../../utils/logger","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M051\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M051\service.js","./service","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","1","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockDomainRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\livestockManagementService.js","../services/legacy/livestockManagementService","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","0","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M106\controller.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\logger.js","../../utils/logger","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","1","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M114\service.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\utils\logger.js","../../utils/logger","COMMONJS_REQUIRE","LOCAL_RESOLVED","False","2","615"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\middleware\auth.js","../middleware/auth","COMMONJS_REQUIRE","LOCAL_RESOLVED","True","0","615"
