"SourceLine","Method","Path","SourceText","Extraction"
"3353","POST","/knowledge-graph/build","buildKnowledgeGraph: (data) => api.post('/knowledge-graph/build', data),","DIRECT_SAME_LINE"
"3354","GET","/knowledge-graph/search","searchNodes: (q) => api.get('/knowledge-graph/search', { params: { q } }),","DIRECT_SAME_LINE"
"3358","GET","/library","getLibrary: () => api.get('/library'),","DIRECT_SAME_LINE"
"3359","POST","/library/initialize","initialize: (options = {}) => api.post('/library/initialize', options),","DIRECT_SAME_LINE"
"3360","GET","/library/statistics","getStatistics: () => api.get('/library/statistics'),","DIRECT_SAME_LINE"
"3361","GET","/library/verify","verifyCatalog: () => api.get('/library/verify'),","DIRECT_SAME_LINE"
"3362","GET","/library/search","search: (params = {}) => api.get('/library/search', { params }),","DIRECT_SAME_LINE"
"3363","POST","/library/search","searchLibrary: (query) => api.post('/library/search', typeof query === 'string' ? { query } : query),","DIRECT_SAME_LINE"
"3364","POST","/library/advanced-search","advancedSearch: (query) => api.post('/library/advanced-search', typeof query === 'string' ? { query } : query),","DIRECT_SAME_LINE"
"3365","POST","/library/recommendations","getRecommendations: (context) => api.post('/library/recommendations', context),","DIRECT_SAME_LINE"
"3366","GET","/library/modules","getModules: (params = {}) => api.get('/library/modules', { params }),","DIRECT_SAME_LINE"
"3367","GET","/library/modules/${encodeURIComponent(moduleId)}","getModule: (moduleId) => api.get(`/library/modules/${encodeURIComponent(moduleId)}`),","DIRECT_SAME_LINE"
"3368","GET","/library/cards/${encodeURIComponent(id)}","getLibraryCard: (id) => api.get(`/library/cards/${encodeURIComponent(id)}`),","DIRECT_SAME_LINE"
"3369","POST","/library/ai-context","buildAIContext: (data) => api.post('/library/ai-context', data),","DIRECT_SAME_LINE"
"3370","POST","/library/sync-database","syncDatabase: (options = {}) => api.post('/library/sync-database', options),","DIRECT_SAME_LINE"
"3371","GET","/library/enterprise-index/summary","getEnterpriseSummary: () => api.get('/library/enterprise-index/summary'),","DIRECT_SAME_LINE"
"3372","GET","/library/enterprise-index/features","getEnterpriseFeatures: (params = {}) => api.get('/library/enterprise-index/features', { params }),","DIRECT_SAME_LINE"
"3373","GET","/library/enterprise-index/duplicates","getEnterpriseDuplicates: (params = {}) => api.get('/library/enterprise-index/duplicates', { params }),","DIRECT_SAME_LINE"
"3374","GET","/library/enterprise-index/files/search","searchEnterpriseFiles: (params = {}) => api.get('/library/enterprise-index/files/search', { params }),","DIRECT_SAME_LINE"
"3375","GET","/library/enterprise-index/activity/summary","getEnterpriseActivitySummary: (params = {}) => api.get('/library/enterprise-index/activity/summary', { params }),","DIRECT_SAME_LINE"
"3376","GET","/library/enterprise-index/activity/files/search","searchEnterpriseFileActivity: (params = {}) => api.get('/library/enterprise-index/activity/files/search', { params }),","DIRECT_SAME_LINE"
"3377","GET","/library/enterprise-index/activity/ledger/summary","getEnterpriseActivityLedgerSummary: () => api.get('/library/enterprise-index/activity/ledger/summary'),","DIRECT_SAME_LINE"
"3378","GET","/library/enterprise-index/activity/ledger/latest","getEnterpriseActivityLedgerLatest: () => api.get('/library/enterprise-index/activity/ledger/latest'),","DIRECT_SAME_LINE"
"3379","GET","/library/enterprise-index/activity/ledger/search","searchEnterpriseActivityLedger: (params = {}) => api.get('/library/enterprise-index/activity/ledger/search', { params }),","DIRECT_SAME_LINE"
"3380","GET","/library/enterprise-index/workflow","getEnterpriseWorkflow: () => api.get('/library/enterprise-index/workflow', { responseType: 'text' }),","DIRECT_SAME_LINE"
"3381","GET","/library/enterprise-index/ai-workflow","getLibraryAIWorkflow: () => api.get('/library/enterprise-index/ai-workflow', { responseType: 'text' }),","DIRECT_SAME_LINE"
"3385","GET","/ai/library-workspace/status","getStatus: () => api.get('/ai/library-workspace/status'),","DIRECT_SAME_LINE"
"3386","GET","/ai/library-workspace/files/search","searchFiles: (params = {}) => api.get('/ai/library-workspace/files/search', { params }),","DIRECT_SAME_LINE"
"3387","GET","/ai/library-workspace/files/${encodeURIComponent(libraryId)}","getFile: (libraryId) => api.get(`/ai/library-workspace/files/${encodeURIComponent(libraryId)}`),","DIRECT_SAME_LINE"
"3388","GET","/ai/library-workspace/files/${encodeURIComponent(libraryId)}/content","getFileContent: (libraryId, params = {}) => api.get(`/ai/library-workspace/files/${encodeURIComponent(libraryId)}/content`, { params }),","DIRECT_SAME_LINE"
"3389","POST","/ai/library-workspace/context","buildContext: (data = {}) => api.post('/ai/library-workspace/context', data),","DIRECT_SAME_LINE"
"3390","POST","/ai/library-workspace/improvement-workspace","createImprovementWorkspace: (data = {}) => api.post('/ai/library-workspace/improvement-workspace', data),","DIRECT_SAME_LINE"
"3391","POST","/ai/library-workspace/events","recordEvent: (data = {}) => api.post('/ai/library-workspace/events', data),","DIRECT_SAME_LINE"
"3395","GET","/panchayats","getPanchayats: () => api.get('/panchayats'),","DIRECT_SAME_LINE"
"3396","GET","/panchayats/${id}","getPanchayat: (id) => api.get(`/panchayats/${id}`),","DIRECT_SAME_LINE"
"3400","GET","/blocks","getBlocks: (params) => api.get('/blocks', { params }),","DIRECT_SAME_LINE"
"3401","GET","/blocks/${id}","getBlock: (id) => api.get(`/blocks/${id}`),","DIRECT_SAME_LINE"
"3402","POST","/block","createBlock: (data) => api.post('/block', data),","DIRECT_SAME_LINE"
"3403","PUT","/block/${id}","updateBlock: (id, data) => api.put(`/block/${id}`, data),","DIRECT_SAME_LINE"
"3404","DELETE","/block/${id}","deleteBlock: (id) => api.delete(`/block/${id}`),","DIRECT_SAME_LINE"
"3408","GET","/districts","getDistricts: (params) => api.get('/districts', { params }),","DIRECT_SAME_LINE"
"3409","GET","/districts/${id}","getDistrict: (id) => api.get(`/districts/${id}`),","DIRECT_SAME_LINE"
"3410","POST","/district","createDistrict: (data) => api.post('/district', data),","DIRECT_SAME_LINE"
"3411","PUT","/district/${id}","updateDistrict: (id, data) => api.put(`/district/${id}`, data),","DIRECT_SAME_LINE"
"3412","DELETE","/district/${id}","deleteDistrict: (id) => api.delete(`/district/${id}`),","DIRECT_SAME_LINE"
"3416","GET","/states","getStates: (params) => api.get('/states', { params }),","DIRECT_SAME_LINE"
"3417","GET","/states/${id}","getState: (id) => api.get(`/states/${id}`),","DIRECT_SAME_LINE"
"3418","POST","/state","createState: (data) => api.post('/state', data),","DIRECT_SAME_LINE"
"3419","PUT","/state/${id}","updateState: (id, data) => api.put(`/state/${id}`, data),","DIRECT_SAME_LINE"
"3420","DELETE","/state/${id}","deleteState: (id) => api.delete(`/state/${id}`),","DIRECT_SAME_LINE"
"3424","GET","/villages","getVillages: () => api.get('/villages'),","DIRECT_SAME_LINE"
"3425","GET","/villages/${id}","getVillage: (id) => api.get(`/villages/${id}`),","DIRECT_SAME_LINE"
"3429","GET","/cooperatives","getCooperatives: () => api.get('/cooperatives'),","DIRECT_SAME_LINE"
"3430","GET","/cooperatives/${id}","getCooperative: (id) => api.get(`/cooperatives/${id}`),","DIRECT_SAME_LINE"
"3434","GET","/cooperatives","getCooperatives: () => api.get('/cooperatives'),","DIRECT_SAME_LINE"
"3435","POST","/cooperatives","createCooperative: (data) => api.post('/cooperatives', data),","DIRECT_SAME_LINE"
"3439","GET","/community-assets","getCommunityAssets: () => api.get('/community-assets'),","DIRECT_SAME_LINE"
"3440","POST","/community-assets/manage","manageCommunityAsset: (data) => api.post('/community-assets/manage', data),","DIRECT_SAME_LINE"
"3441","GET","/community-assets","getAssets: (params) => api.get('/community-assets', { params }),","DIRECT_SAME_LINE"
"3442","POST","/community-asset","createAsset: (data) => api.post('/community-asset', data),","DIRECT_SAME_LINE"
"3443","PUT","/community-asset/${id}","updateAsset: (id, data) => api.put(`/community-asset/${id}`, data),","DIRECT_SAME_LINE"
"3444","DELETE","/community-asset/${id}","deleteAsset: (id) => api.delete(`/community-asset/${id}`),","DIRECT_SAME_LINE"
"3448","GET","/producer-groups","getProducerGroups: () => api.get('/producer-groups'),","DIRECT_SAME_LINE"
"3449","POST","/producer-groups","createProducerGroup: (data) => api.post('/producer-groups', data),","DIRECT_SAME_LINE"
"3450","GET","/producer-groups","getGroups: (params) => api.get('/producer-groups', { params }),","DIRECT_SAME_LINE"
"3451","POST","/producer-group","createGroup: (data) => api.post('/producer-group', data),","DIRECT_SAME_LINE"
"3452","PUT","/producer-group/${id}","updateGroup: (id, data) => api.put(`/producer-group/${id}`, data),","DIRECT_SAME_LINE"
"3453","DELETE","/producer-group/${id}","deleteGroup: (id) => api.delete(`/producer-group/${id}`),","DIRECT_SAME_LINE"
"3457","GET","/audit-compliance","getAuditCompliance: () => api.get('/audit-compliance'),","DIRECT_SAME_LINE"
"3458","POST","/audit-compliance/run","runAudit: (data) => api.post('/audit-compliance/run', data),","DIRECT_SAME_LINE"
"3462","GET","/strategic","getStrategicData: () => api.get('/strategic'),","DIRECT_SAME_LINE"
"3463","POST","/strategic/plan","planStrategy: (data) => api.post('/strategic/plan', data),","DIRECT_SAME_LINE"
"3467","GET","/vendors","getVendors: () => api.get('/vendors'),","DIRECT_SAME_LINE"
"3468","GET","/vendors/${id}","getVendor: (id) => api.get(`/vendors/${id}`),","DIRECT_SAME_LINE"
"3472","GET","/economic","getEconomicData: () => api.get('/economic'),","DIRECT_SAME_LINE"
"3473","POST","/economic/analyze","analyzeEconomics: (data) => api.post('/economic/analyze', data),","DIRECT_SAME_LINE"
"3474","GET","/cost-management/corridor-model","corridorModel: (corridor) => api.get('/cost-management/corridor-model', { params: { corridor } }),","DIRECT_SAME_LINE"
"3479","GET","/crop-calendar","getCropCalendar: () => api.get('/crop-calendar'),","DIRECT_SAME_LINE"
"3480","PUT","/crop-calendar","updateCropCalendar: (data) => api.put('/crop-calendar', data),","DIRECT_SAME_LINE"
"3484","GET","/crop-monitoring","getCropMonitoring: () => api.get('/crop-monitoring'),","DIRECT_SAME_LINE"
"3485","POST","/crop-monitoring/monitor","monitorCrop: (data) => api.post('/crop-monitoring/monitor', data),","DIRECT_SAME_LINE"
"3486","GET","/crop-monitoring/observations","getObservations: (params) => api.get('/crop-monitoring/observations', { params }),","DIRECT_SAME_LINE"
"3487","POST","/crop-monitoring/observations","createObservation: (data) => api.post('/crop-monitoring/observations', data),","DIRECT_SAME_LINE"
"3488","PUT","/crop-monitoring/observations/${id}","updateObservation: (id, data) => api.put(`/crop-monitoring/observations/${id}`, data),","DIRECT_SAME_LINE"
"3489","DELETE","/crop-monitoring/observations/${id}","deleteObservation: (id) => api.delete(`/crop-monitoring/observations/${id}`),","DIRECT_SAME_LINE"
"3493","GET","/crop-registrations","getCropRegistrations: () => api.get('/crop-registrations'),","DIRECT_SAME_LINE"
"3494","POST","/crop-registrations","registerCrop: (data) => api.post('/crop-registrations', data),","DIRECT_SAME_LINE"
"3495","GET","/crop-registrations","getCrops: (params) => api.get('/crop-registrations', { params }),","DIRECT_SAME_LINE"
"3496","PUT","/crop-registrations/${id}","updateCrop: (id, data) => api.put(`/crop-registrations/${id}`, data),","DIRECT_SAME_LINE"
"3497","DELETE","/crop-registrations/${id}","deleteCrop: (id) => api.delete(`/crop-registrations/${id}`),","DIRECT_SAME_LINE"
"3501","GET","/crop-varieties","getCropVarieties: () => api.get('/crop-varieties'),","DIRECT_SAME_LINE"
"3502","POST","/crop-varieties","createCropVariety: (data) => api.post('/crop-varieties', data),","DIRECT_SAME_LINE"
"3503","GET","/crop-varieties","getVarieties: (params) => api.get('/crop-varieties', { params }),","DIRECT_SAME_LINE"
"3504","POST","/crop-varieties","createVariety: (data) => api.post('/crop-varieties', data),","DIRECT_SAME_LINE"
"3505","PUT","/crop-varieties/${id}","updateVariety: (id, data) => api.put(`/crop-varieties/${id}`, data),","DIRECT_SAME_LINE"
"3506","DELETE","/crop-varieties/${id}","deleteVariety: (id) => api.delete(`/crop-varieties/${id}`),","DIRECT_SAME_LINE"
"3510","GET","/dairy-ai","getDairyAI: () => api.get('/dairy-ai'),","DIRECT_SAME_LINE"
"3511","POST","/dairy-ai/analyze","analyzeDairy: (data) => api.post('/dairy-ai/analyze', data),","DIRECT_SAME_LINE"
"3512","POST","/dairy-ai/optimize-milk-production/${animalId}","optimizeMilkProduction: (animalId) => api.post(`/dairy-ai/optimize-milk-production/${animalId}`),","DIRECT_SAME_LINE"
"3513","POST","/dairy-ai/predict-health-risks/${animalId}","predictHealthRisks: (animalId) => api.post(`/dairy-ai/predict-health-risks/${animalId}`),","DIRECT_SAME_LINE"
"3514","POST","/dairy-ai/optimize-feed-composition/${animalId}","optimizeFeedComposition: (animalId, data) => api.post(`/dairy-ai/optimize-feed-composition/${animalId}`, data),","DIRECT_SAME_LINE"
"3515","POST","/dairy-ai/recommend-breeding/${animalId}","recommendBreeding: (animalId) => api.post(`/dairy-ai/recommend-breeding/${animalId}`),","DIRECT_SAME_LINE"
"3520","GET","/financial","getFinancialData: () => api.get('/financial'),","DIRECT_SAME_LINE"
"3521","POST","/financial/analyze","analyzeFinancials: (data) => api.post('/financial/analyze', data),","DIRECT_SAME_LINE"
"3522","GET","/financial/loans","getLoans: () => api.get('/financial/loans'),","DIRECT_SAME_LINE"
"3526","GET","/enterprise-control","getEnterpriseControl: () => api.get('/enterprise-control'),","DIRECT_SAME_LINE"
"3527","POST","/enterprise-control/control","controlEnterprise: (data) => api.post('/enterprise-control/control', data),","DIRECT_SAME_LINE"
"3528","POST","/enterprise-control/workflow/start","startWorkflow: (body) => api.post('/enterprise-control/workflow/start', body),","DIRECT_SAME_LINE"
"3529","POST","/enterprise-control/workflow/${instanceCode}/act","actOnWorkflow: (instanceCode, body) => api.post(`/enterprise-control/workflow/${instanceCode}/act`, body),","DIRECT_SAME_LINE"
"3530","POST","/enterprise-control/crm/leads","createLead: (body) => api.post('/enterprise-control/crm/leads', body),","DIRECT_SAME_LINE"
"3531","POST","/enterprise-control/crm/leads/${leadCode}/convert","convertLead: (leadCode, body) => api.post(`/enterprise-control/crm/leads/${leadCode}/convert`, body),","DIRECT_SAME_LINE"
"3532","GET","/enterprise-control/crm/pipeline","pipeline: () => api.get('/enterprise-control/crm/pipeline'),","DIRECT_SAME_LINE"
"3533","GET","/enterprise-control/clients/${id}/health","clientHealth: (id) => api.get(`/enterprise-control/clients/${id}/health`),","DIRECT_SAME_LINE"
"3534","GET","/enterprise-control/legal/calendar","legalCalendar: (params) => api.get('/enterprise-control/legal/calendar', { params }),","DIRECT_SAME_LINE"
"3535","POST","/enterprise-control/risk/${riskCode}/assess","assessRisk: (riskCode, body) => api.post(`/enterprise-control/risk/${riskCode}/assess`, body),","DIRECT_SAME_LINE"
"3536","GET","/enterprise-control/risk/heatmap","riskHeatmap: () => api.get('/enterprise-control/risk/heatmap'),","DIRECT_SAME_LINE"
"3537","POST","/enterprise-control/emergency/incidents","raiseIncident: (body) => api.post('/enterprise-control/emergency/incidents', body),","DIRECT_SAME_LINE"
"3538","POST","/enterprise-control/emergency/incidents/${incidentCode}/acknowledge","acknowledgeIncident: (incidentCode) => api.post(`/enterprise-control/emergency/incidents/${incidentCode}/acknowledge`),","DIRECT_SAME_LINE"
"3539","GET","/enterprise-control/emergency/active","activeIncidents: () => api.get('/enterprise-control/emergency/active'),","DIRECT_SAME_LINE"
"3543","GET","/erp","getERPData: () => api.get('/erp'),","DIRECT_SAME_LINE"
"3544","POST","/erp/manage","manageERP: (data) => api.post('/erp/manage', data),","DIRECT_SAME_LINE"
"3545","GET","/erp/status","getSyncStatus: () => api.get('/erp/status'),","DIRECT_SAME_LINE"
"3549","GET","/fpos","getFPOs: () => api.get('/fpos'),","DIRECT_SAME_LINE"
"3550","GET","/fpos/${id}","getFPO: (id) => api.get(`/fpos/${id}`),","DIRECT_SAME_LINE"
"3554","GET","/farmer-health-records","getFarmerHealthRecords: () => api.get('/farmer-health-records'),","DIRECT_SAME_LINE"
"3555","POST","/farmer-health-records","createHealthRecord: (data) => api.post('/farmer-health-records', data),","DIRECT_SAME_LINE"
"3556","GET","/farmer-health/records","getRecords: (params) => api.get('/farmer-health/records', { params }),","DIRECT_SAME_LINE"
"3557","POST","/farmer-health/record","createRecord: (data) => api.post('/farmer-health/record', data),","DIRECT_SAME_LINE"
"3558","PUT","/farmer-health/record/${id}","updateRecord: (id, data) => api.put(`/farmer-health/record/${id}`, data),","DIRECT_SAME_LINE"
"3559","DELETE","/farmer-health/record/${id}","deleteRecord: (id) => api.delete(`/farmer-health/record/${id}`),","DIRECT_SAME_LINE"
"3563","GET","/farmer-welfare","getFarmerWelfare: () => api.get('/farmer-welfare'),","DIRECT_SAME_LINE"
"3564","POST","/farmer-welfare/manage","manageWelfare: (data) => api.post('/farmer-welfare/manage', data),","DIRECT_SAME_LINE"
"3565","GET","/farmer-welfare/programs","getPrograms: () => api.get('/farmer-welfare/programs'),","DIRECT_SAME_LINE"
"3566","POST","/farmer-welfare/enroll","enroll: (farmerId, programId) => api.post('/farmer-welfare/enroll', { farmerId, programId }),","DIRECT_SAME_LINE"
"3570","GET","/kyc","getKYC: () => api.get('/kyc'),","DIRECT_SAME_LINE"
"3571","POST","/kyc/submit","submitKYC: (data) => api.post('/kyc/submit', data),","DIRECT_SAME_LINE"
"3572","GET","/farmer-kyc/applications","getApplications: (params) => api.get('/farmer-kyc/applications', { params }),","DIRECT_SAME_LINE"
"3573","POST","/farmer-kyc/application","submitApplication: (data) => api.post('/farmer-kyc/application', data),","DIRECT_SAME_LINE"
"3574","POST","/farmer-kyc/application/${id}/verify","verifyApplication: (id, data) => api.post(`/farmer-kyc/application/${id}/verify`, data),","DIRECT_SAME_LINE"
"3575","POST","/farmer-kyc/application/${id}/reject","rejectApplication: (id, data) => api.post(`/farmer-kyc/application/${id}/reject`, data),","DIRECT_SAME_LINE"
"3579","GET","/farmer-profile","getFarmerProfile: () => api.get('/farmer-profile'),","DIRECT_SAME_LINE"
"3580","PUT","/farmer-profile","updateFarmerProfile: (data) => api.put('/farmer-profile', data),","DIRECT_SAME_LINE"
"3584","GET","/farmer-value","getFarmerValue: () => api.get('/farmer-value'),","DIRECT_SAME_LINE"
"3585","POST","/farmer-value/calculate","calculateFarmerValue: (data) => api.post('/farmer-value/calculate', data),","DIRECT_SAME_LINE"
"3586","GET","/farmer-value/season-ledger","getSeasonLedger: (params) => api.get('/farmer-value/season-ledger', { params }),","DIRECT_SAME_LINE"
"3590","GET","/farmer-skills","getFarmerSkills: () => api.get('/farmer-skills'),","DIRECT_SAME_LINE"
"3591","POST","/farmer-skills","addFarmerSkill: (data) => api.post('/farmer-skills', data),","DIRECT_SAME_LINE"
"3595","GET","/farmer-verifications","getFarmerVerifications: () => api.get('/farmer-verifications'),","DIRECT_SAME_LINE"
"3596","POST","/farmer-verifications/verify","verifyFarmer: (data) => api.post('/farmer-verifications/verify', data),","DIRECT_SAME_LINE"
"3597","GET","/farmer-verification/requests","getRequests: (params) => api.get('/farmer-verification/requests', { params }),","DIRECT_SAME_LINE"
"3598","POST","/farmer-verification/request","submitRequest: (data) => api.post('/farmer-verification/request', data),","DIRECT_SAME_LINE"
"3599","POST","/farmer-verification/request/${id}/verify","verifyRequest: (id, data) => api.post(`/farmer-verification/request/${id}/verify`, data),","DIRECT_SAME_LINE"
"3600","POST","/farmer-verification/request/${id}/reject","rejectRequest: (id, data) => api.post(`/farmer-verification/request/${id}/reject`, data),","DIRECT_SAME_LINE"
"3605","GET","/fertilizers","getFertilizers: () => api.get('/fertilizers'),","DIRECT_SAME_LINE"
"3606","POST","/fertilizers/manage","manageFertilizer: (data) => api.post('/fertilizers/manage', data),","DIRECT_SAME_LINE"
"3607","GET","/fertilizer-inventory/items","getInventory: (params) => api.get('/fertilizer-inventory/items', { params }),","DIRECT_SAME_LINE"
"3608","POST","/fertilizer-inventory/item","createInventoryItem: (data) => api.post('/fertilizer-inventory/item', data),","DIRECT_SAME_LINE"
"3609","PUT","/fertilizer-inventory/item/${id}","updateInventoryItem: (id, data) => api.put(`/fertilizer-inventory/item/${id}`, data),","DIRECT_SAME_LINE"
"3610","DELETE","/fertilizer-inventory/item/${id}","deleteInventoryItem: (id) => api.delete(`/fertilizer-inventory/item/${id}`),","DIRECT_SAME_LINE"
"3611","POST","/fertilizer-inventory/item/${id}/issue","issueStock: (id, data) => api.post(`/fertilizer-inventory/item/${id}/issue`, data),","DIRECT_SAME_LINE"
"3615","GET","/micro-farms","getMicroFarms: () => api.get('/micro-farms'),","DIRECT_SAME_LINE"
"3616","POST","/micro-farms/manage","manageMicroFarm: (data) => api.post('/micro-farms/manage', data),","DIRECT_SAME_LINE"
"3620","GET","/hatchery-management","getHatcheries: () => api.get('/hatchery-management'),","DIRECT_SAME_LINE"
"3621","POST","/hatchery-management/manage","manageHatchery: (data) => api.post('/hatchery-management/manage', data),","DIRECT_SAME_LINE"
"3622","GET","/hatchery-management/batches","getBatches: (params) => api.get('/hatchery-management/batches', { params }),","DIRECT_SAME_LINE"
"3623","POST","/hatchery-management/batch","createBatch: (data) => api.post('/hatchery-management/batch', data),","DIRECT_SAME_LINE"
"3624","PUT","/hatchery-management/batch/${id}","updateBatch: (id, data) => api.put(`/hatchery-management/batch/${id}`, data),","DIRECT_SAME_LINE"
"3625","DELETE","/hatchery-management/batch/${id}","deleteBatch: (id) => api.delete(`/hatchery-management/batch/${id}`),","DIRECT_SAME_LINE"
"3629","GET","/fish-feed","getFishFeeds: () => api.get('/fish-feed'),","DIRECT_SAME_LINE"
"3630","POST","/fish-feed/manage","manageFishFeed: (data) => api.post('/fish-feed/manage', data),","DIRECT_SAME_LINE"
"3631","GET","/fish-feed/logs","getLogs: (params) => api.get('/fish-feed/logs', { params }),","DIRECT_SAME_LINE"
"3632","POST","/fish-feed/log","createLog: (data) => api.post('/fish-feed/log', data),","DIRECT_SAME_LINE"
"3633","PUT","/fish-feed/log/${id}","updateLog: (id, data) => api.put(`/fish-feed/log/${id}`, data),","DIRECT_SAME_LINE"
"3634","DELETE","/fish-feed/log/${id}","deleteLog: (id) => api.delete(`/fish-feed/log/${id}`),","DIRECT_SAME_LINE"
"3638","GET","/fisheries-water-quality","getWaterQuality: () => api.get('/fisheries-water-quality'),","DIRECT_SAME_LINE"
"3639","POST","/fisheries-water-quality/monitor","monitorWaterQuality: (data) => api.post('/fisheries-water-quality/monitor', data),","DIRECT_SAME_LINE"
"3640","GET","/fisheries-water-quality/readings","getReadings: (params) => api.get('/fisheries-water-quality/readings', { params }),","DIRECT_SAME_LINE"
"3641","POST","/fisheries-water-quality/reading","createReading: (data) => api.post('/fisheries-water-quality/reading', data),","DIRECT_SAME_LINE"
"3642","PUT","/fisheries-water-quality/reading/${id}","updateReading: (id, data) => api.put(`/fisheries-water-quality/reading/${id}`, data),","DIRECT_SAME_LINE"
"3643","DELETE","/fisheries-water-quality/reading/${id}","deleteReading: (id) => api.delete(`/fisheries-water-quality/reading/${id}`),","DIRECT_SAME_LINE"
"3647","GET","/fisheries-health","getFisheriesHealth: () => api.get('/fisheries-health'),","DIRECT_SAME_LINE"
"3648","POST","/fisheries-health/monitor","monitorFisheriesHealth: (data) => api.post('/fisheries-health/monitor', data),","DIRECT_SAME_LINE"
"3652","GET","/fisheries-harvest","getFisheriesHarvest: () => api.get('/fisheries-harvest'),","DIRECT_SAME_LINE"
"3653","POST","/fisheries-harvest/manage","manageHarvest: (data) => api.post('/fisheries-harvest/manage', data),","DIRECT_SAME_LINE"
"3654","GET","/fisheries-harvest/harvests","getHarvests: (params) => api.get('/fisheries-harvest/harvests', { params }),","DIRECT_SAME_LINE"
"3655","POST","/fisheries-harvest/harvest","createHarvest: (data) => api.post('/fisheries-harvest/harvest', data),","DIRECT_SAME_LINE"
"3656","PUT","/fisheries-harvest/harvest/${id}","updateHarvest: (id, data) => api.put(`/fisheries-harvest/harvest/${id}`, data),","DIRECT_SAME_LINE"
"3657","DELETE","/fisheries-harvest/harvest/${id}","deleteHarvest: (id) => api.delete(`/fisheries-harvest/harvest/${id}`),","DIRECT_SAME_LINE"
"3661","GET","/fisheries-pcr-management","getFisheriesPCR: () => api.get('/fisheries-pcr-management'),","DIRECT_SAME_LINE"
"3662","POST","/fisheries-pcr-management/manage","managePCR: (data) => api.post('/fisheries-pcr-management/manage', data),","DIRECT_SAME_LINE"
"3666","GET","/fisheries-compliance","getFisheriesCompliance: () => api.get('/fisheries-compliance'),","DIRECT_SAME_LINE"
"3667","POST","/fisheries-compliance/check","checkCompliance: (data) => api.post('/fisheries-compliance/check', data),","DIRECT_SAME_LINE"
"3671","GET","/fleets","getFleets: () => api.get('/fleets'),","DIRECT_SAME_LINE"
"3672","POST","/fleets/manage","manageFleet: (data) => api.post('/fleets/manage', data),","DIRECT_SAME_LINE"
"3676","GET","/flights","getFlights: () => api.get('/flights'),","DIRECT_SAME_LINE"
"3677","POST","/flights/book","bookFlight: (data) => api.post('/flights/book', data),","DIRECT_SAME_LINE"
"3681","GET","/finance-leasing","getFinanceLeasing: () => api.get('/finance-leasing'),","DIRECT_SAME_LINE"
"3682","POST","/finance-leasing/manage","manageLeasing: (data) => api.post('/finance-leasing/manage', data),","DIRECT_SAME_LINE"
"3686","GET","/food-grains","getFoodGrains: () => api.get('/food-grains'),","DIRECT_SAME_LINE"
"3687","POST","/food-grains/manage","manageFoodGrains: (data) => api.post('/food-grains/manage', data),","DIRECT_SAME_LINE"
"3691","GET","/forage","getForage: () => api.get('/forage'),","DIRECT_SAME_LINE"
"3692","POST","/forage/manage","manageForage: (data) => api.post('/forage/manage', data),","DIRECT_SAME_LINE"
"3696","GET","/forecast","getForecasts: () => api.get('/forecast'),","DIRECT_SAME_LINE"
"3697","POST","/forecast/generate","generateForecast: (data) => api.post('/forecast/generate', data),","DIRECT_SAME_LINE"
"3701","GET","/formulations","getFormulations: () => api.get('/formulations'),","DIRECT_SAME_LINE"
"3702","POST","/formulations","createFormulation: (data) => api.post('/formulations', data),","DIRECT_SAME_LINE"
"3706","GET","/franchises","getFranchises: () => api.get('/franchises'),","DIRECT_SAME_LINE"
"3707","POST","/franchises","createFranchise: (data) => api.post('/franchises', data),","DIRECT_SAME_LINE"
"3711","GET","/fresh-produce","getFreshProduce: () => api.get('/fresh-produce'),","DIRECT_SAME_LINE"
"3712","POST","/fresh-produce/manage","manageFreshProduce: (data) => api.post('/fresh-produce/manage', data),","DIRECT_SAME_LINE"
"3716","GET","/fruit-crops","getFruitCrops: () => api.get('/fruit-crops'),","DIRECT_SAME_LINE"
"3717","POST","/fruit-crops/manage","manageFruitCrops: (data) => api.post('/fruit-crops/manage', data),","DIRECT_SAME_LINE"
"3721","GET","/funds","getFunds: () => api.get('/funds'),","DIRECT_SAME_LINE"
"3722","POST","/funds","createFund: (data) => api.post('/funds', data),","DIRECT_SAME_LINE"
"3726","GET","/funding","getFunding: () => api.get('/funding'),","DIRECT_SAME_LINE"
"3727","POST","/funding/apply","applyForFunding: (data) => api.post('/funding/apply', data),","DIRECT_SAME_LINE"
"3731","GET","/future-markets","getFutureMarkets: () => api.get('/future-markets'),","DIRECT_SAME_LINE"
"3732","POST","/future-markets/trade","tradeFuture: (data) => api.post('/future-markets/trade', data),","DIRECT_SAME_LINE"
"3736","GET","/game-meat","getGameMeat: () => api.get('/game-meat'),","DIRECT_SAME_LINE"
"3737","POST","/game-meat/manage","manageGameMeat: (data) => api.post('/game-meat/manage', data),","DIRECT_SAME_LINE"
"3741","GET","/geo-spatial","getGeoSpatial: () => api.get('/geo-spatial'),","DIRECT_SAME_LINE"
"3742","POST","/geo-spatial/analyze","analyzeGeoSpatial: (data) => api.post('/geo-spatial/analyze', data),","DIRECT_SAME_LINE"
"3746","GET","/genetics","getGenetics: () => api.get('/genetics'),","DIRECT_SAME_LINE"
"3747","POST","/genetics/analyze","analyzeGenetics: (data) => api.post('/genetics/analyze', data),","DIRECT_SAME_LINE"
