"Method","Prefix","LocalPath","EffectiveURL","RouterFile","Variable","MountLine","RouteLine"
"GET","/api/v1","/ecommerce-marketplace/listings","/api/v1/ecommerce-marketplace/listings","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","27"
"GET","/api/v1","/ecommerce-marketplace/price-trends/:categoryId","/api/v1/ecommerce-marketplace/price-trends/:categoryId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","28"
"GET","/api/v1","/ecommerce-marketplace/seller-analytics","/api/v1/ecommerce-marketplace/seller-analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","29"
"GET","/api/v1","/ecommerce-marketplace/seller-origins","/api/v1/ecommerce-marketplace/seller-origins","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","30"
"GET","/api/v1","/ecommerce-marketplace/seller-listings","/api/v1/ecommerce-marketplace/seller-listings","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","31"
"POST","/api/v1","/ecommerce-marketplace/listing","/api/v1/ecommerce-marketplace/listing","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","32"
"PUT","/api/v1","/ecommerce-marketplace/listing/:id","/api/v1/ecommerce-marketplace/listing/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","33"
"DELETE","/api/v1","/ecommerce-marketplace/listing/:id","/api/v1/ecommerce-marketplace/listing/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","ecommerceMarketplaceDomainRoutes","1718","34"
"GET","/api/v1","/orders/cart","/api/v1/orders/cart","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","32"
"POST","/api/v1","/orders/cart/add","/api/v1/orders/cart/add","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","33"
"PUT","/api/v1","/orders/cart/item/:id","/api/v1/orders/cart/item/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","34"
"DELETE","/api/v1","/orders/cart/item/:id","/api/v1/orders/cart/item/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","35"
"GET","/api/v1","/orders","/api/v1/orders","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","37"
"GET","/api/v1","/orders/:id","/api/v1/orders/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","38"
"POST","/api/v1","/orders/:id/cancel","/api/v1/orders/:id/cancel","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","39"
"POST","/api/v1","/orders/:id/payment","/api/v1/orders/:id/payment","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes","1719","40"
"GET","/api/v1","/weather/coverage","/api/v1/weather/coverage","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","33"
"GET","/api/v1","/weather/forecast-accuracy","/api/v1/weather/forecast-accuracy","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","34"
"GET","/api/v1","/weather/advisory-triggers","/api/v1/weather/advisory-triggers","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","35"
"POST","/api/v1","/weather/for-arp","/api/v1/weather/for-arp","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","36"
"POST","/api/v1","/weather/dispatch-check","/api/v1/weather/dispatch-check","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","37"
"POST","/api/v1","/weather/pest-forecast","/api/v1/weather/pest-forecast","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","38"
"GET","/api/v1","/climate-advisory/advisories","/api/v1/climate-advisory/advisories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","42"
"POST","/api/v1","/climate-advisory/advisory","/api/v1/climate-advisory/advisory","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","weatherDomainRoutes","1720","43"
"POST","/api/v1","/cooperative-share/member","/api/v1/cooperative-share/member","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","28"
"GET","/api/v1","/cooperative-share/members/:fpoId","/api/v1/cooperative-share/members/:fpoId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","29"
"GET","/api/v1","/cooperative-share/paid-up-capital/:fpoId","/api/v1/cooperative-share/paid-up-capital/:fpoId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","30"
"POST","/api/v1","/cooperative-share/distribution/preview","/api/v1/cooperative-share/distribution/preview","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","31"
"POST","/api/v1","/cooperative-share/distribution","/api/v1/cooperative-share/distribution","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","32"
"GET","/api/v1","/cooperative-share/distribution/:id","/api/v1/cooperative-share/distribution/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","33"
"GET","/api/v1","/cooperative-share/distributions/:fpoId","/api/v1/cooperative-share/distributions/:fpoId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","cooperativeShareDomainRoutes","1721","34"
"GET","/api/v1","/wallet","/api/v1/wallet","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","walletDomainRoutes","1722","29"
"POST","/api/v1","/wallet/deposit","/api/v1/wallet/deposit","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","walletDomainRoutes","1722","31"
"POST","/api/v1","/wallet/withdraw","/api/v1/wallet/withdraw","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","walletDomainRoutes","1722","36"
"POST","/api/v1","/wallet/transfer","/api/v1/wallet/transfer","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","walletDomainRoutes","1722","41"
"GET","/api/v1","/wallet/transactions","/api/v1/wallet/transactions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","walletDomainRoutes","1722","47"
"POST","/api/v1","/equipment-exchange/listing","/api/v1/equipment-exchange/listing","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","equipmentExchangeDomainRoutes","1723","24"
"GET","/api/v1","/equipment-exchange/listings","/api/v1/equipment-exchange/listings","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","equipmentExchangeDomainRoutes","1723","25"
"GET","/api/v1","/equipment-exchange/listing/:listingId","/api/v1/equipment-exchange/listing/:listingId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","equipmentExchangeDomainRoutes","1723","26"
"POST","/api/v1","/equipment-exchange/listing/:listingId/reserve","/api/v1/equipment-exchange/listing/:listingId/reserve","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","equipmentExchangeDomainRoutes","1723","27"
"POST","/api/v1","/equipment-exchange/listing/:listingId/complete","/api/v1/equipment-exchange/listing/:listingId/complete","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","equipmentExchangeDomainRoutes","1723","28"
"POST","/api/v1","/equipment-exchange/listing/:listingId/withdraw","/api/v1/equipment-exchange/listing/:listingId/withdraw","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","equipmentExchangeDomainRoutes","1723","29"
"GET","/api/v1","/multilingual/preferences","/api/v1/multilingual/preferences","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","multilingualDomainRoutes","1724","34"
"PUT","/api/v1","/multilingual/preferences","/api/v1/multilingual/preferences","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","multilingualDomainRoutes","1724","35"
"POST","/api/v1","/multilingual/detect","/api/v1/multilingual/detect","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","multilingualDomainRoutes","1724","36"
"GET","/api/v1","/multilingual/languages","/api/v1/multilingual/languages","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","multilingualDomainRoutes","1724","37"
"POST","/api/v1","/multilingual/translate","/api/v1/multilingual/translate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","multilingualDomainRoutes","1724","38"
"POST","/api/v1","/ecommerce-business-sales/bulk-order","/api/v1/ecommerce-business-sales/bulk-order","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","ecommerceBusinessSalesDomainRoutes","1725","23"
"POST","/api/v1","/ecommerce-business-sales/contract-farming","/api/v1/ecommerce-business-sales/contract-farming","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","ecommerceBusinessSalesDomainRoutes","1725","24"
"POST","/api/v1","/ecommerce-business-sales/quotation/:quotationId/accept","/api/v1/ecommerce-business-sales/quotation/:quotationId/accept","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","ecommerceBusinessSalesDomainRoutes","1725","25"
"GET","/api/v1","/ecommerce-business-sales/b2b-conversion-metrics","/api/v1/ecommerce-business-sales/b2b-conversion-metrics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","ecommerceBusinessSalesDomainRoutes","1725","26"
"GET","/api/v1","/ecommerce-business-sales/sales-analytics","/api/v1/ecommerce-business-sales/sales-analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesDomainRoutes.js","ecommerceBusinessSalesDomainRoutes","1725","27"
"POST","/api/v1","/bulk-order","/api/v1/bulk-order","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","bulkOrderDomainRoutes","1726","29"
"GET","/api/v1","/bulk-order/:orderId","/api/v1/bulk-order/:orderId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","bulkOrderDomainRoutes","1726","30"
"GET","/api/v1","/bulk-order/:orderId/quotations","/api/v1/bulk-order/:orderId/quotations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","bulkOrderDomainRoutes","1726","31"
"POST","/api/v1","/bulk-order/quotation/:quotationId/accept","/api/v1/bulk-order/quotation/:quotationId/accept","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","bulkOrderDomainRoutes","1726","32"
"POST","/api/v1","/bulk-order/:orderId/cancel","/api/v1/bulk-order/:orderId/cancel","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","bulkOrderDomainRoutes","1726","33"
"GET","/api/v1","/bulk-orders","/api/v1/bulk-orders","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","bulkOrderDomainRoutes","1726","34"
"POST","/api/v1","/civil-disruption/report","/api/v1/civil-disruption/report","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionDomainRoutes.js","civilDisruptionDomainRoutes","1727","27"
"POST","/api/v1","/civil-disruption/:id/verify","/api/v1/civil-disruption/:id/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionDomainRoutes.js","civilDisruptionDomainRoutes","1727","28"
"POST","/api/v1","/civil-disruption/:id/resolve","/api/v1/civil-disruption/:id/resolve","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionDomainRoutes.js","civilDisruptionDomainRoutes","1727","29"
"GET","/api/v1","/civil-disruption/active","/api/v1/civil-disruption/active","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionDomainRoutes.js","civilDisruptionDomainRoutes","1727","30"
"GET","/api/v1","/civil-disruption/shipment/:shipmentId/risk","/api/v1/civil-disruption/shipment/:shipmentId/risk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionDomainRoutes.js","civilDisruptionDomainRoutes","1727","31"
"POST","/api/v1","/engineering-project/project","/api/v1/engineering-project/project","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\engineeringProjectDomainRoutes.js","engineeringProjectDomainRoutes","1728","23"
"GET","/api/v1","/engineering-project/project/:id","/api/v1/engineering-project/project/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\engineeringProjectDomainRoutes.js","engineeringProjectDomainRoutes","1728","24"
"GET","/api/v1","/engineering-project/projects","/api/v1/engineering-project/projects","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\engineeringProjectDomainRoutes.js","engineeringProjectDomainRoutes","1728","25"
"PUT","/api/v1","/engineering-project/project/:id/phase","/api/v1/engineering-project/project/:id/phase","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\engineeringProjectDomainRoutes.js","engineeringProjectDomainRoutes","1728","26"
"POST","/api/v1","/engineering-project/project/:id/cost-estimate","/api/v1/engineering-project/project/:id/cost-estimate","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\engineeringProjectDomainRoutes.js","engineeringProjectDomainRoutes","1728","27"
"GET","/api/v1","/engineering-project/project/:id/cost-estimates","/api/v1/engineering-project/project/:id/cost-estimates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\engineeringProjectDomainRoutes.js","engineeringProjectDomainRoutes","1728","28"
"POST","/api/v1","/ecommerce-erp/production-order","/api/v1/ecommerce-erp/production-order","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","ecommerceERPDomainRoutes","1729","28"
"POST","/api/v1","/ecommerce-erp/general-ledger","/api/v1/ecommerce-erp/general-ledger","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","ecommerceERPDomainRoutes","1729","29"
"POST","/api/v1","/ecommerce-erp/sync-customer-crm/:userId","/api/v1/ecommerce-erp/sync-customer-crm/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","ecommerceERPDomainRoutes","1729","30"
"GET","/api/v1","/ecommerce-erp/gst-invoice/:orderId","/api/v1/ecommerce-erp/gst-invoice/:orderId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","ecommerceERPDomainRoutes","1729","31"
"GET","/api/v1","/ecommerce-erp/sync-inventory/:productId","/api/v1/ecommerce-erp/sync-inventory/:productId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","ecommerceERPDomainRoutes","1729","32"
"GET","/api/v1","/experience-layer/accessibility","/api/v1/experience-layer/accessibility","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceLayerDomainRoutes.js","experienceLayerDomainRoutes","1730","29"
"GET","/api/v1","/experience-layer/components","/api/v1/experience-layer/components","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceLayerDomainRoutes.js","experienceLayerDomainRoutes","1730","30"
"POST","/api/v1","/experience-layer/motion","/api/v1/experience-layer/motion","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceLayerDomainRoutes.js","experienceLayerDomainRoutes","1730","31"
"GET","/api/v1","/experience-layer/themes","/api/v1/experience-layer/themes","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceLayerDomainRoutes.js","experienceLayerDomainRoutes","1730","32"
"POST","/api/v1","/experience-layer/contrast","/api/v1/experience-layer/contrast","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\experienceLayerDomainRoutes.js","experienceLayerDomainRoutes","1730","33"
"POST","/api/v1","/insurance/policies","/api/v1/insurance/policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceDomainRoutes.js","insuranceDomainRoutes","1731","26"
"GET","/api/v1","/insurance/policies","/api/v1/insurance/policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceDomainRoutes.js","insuranceDomainRoutes","1731","27"
"POST","/api/v1","/insurance/claim","/api/v1/insurance/claim","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceDomainRoutes.js","insuranceDomainRoutes","1731","28"
"GET","/api/v1","/insurance/claims","/api/v1/insurance/claims","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceDomainRoutes.js","insuranceDomainRoutes","1731","29"
"GET","/api/v1","/insurance/products","/api/v1/insurance/products","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceDomainRoutes.js","insuranceDomainRoutes","1731","30"
"GET","/api/v1","/authorization/roles","/api/v1/authorization/roles","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","authorizationDomainRoutes","1732","29"
"GET","/api/v1","/authorization/users","/api/v1/authorization/users","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","authorizationDomainRoutes","1732","30"
"POST","/api/v1","/role-management/role","/api/v1/role-management/role","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","authorizationDomainRoutes","1732","33"
"GET","/api/v1","/role-management/roles","/api/v1/role-management/roles","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","authorizationDomainRoutes","1732","34"
"PUT","/api/v1","/role-management/role/:id","/api/v1/role-management/role/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","authorizationDomainRoutes","1732","35"
"DELETE","/api/v1","/role-management/role/:id","/api/v1/role-management/role/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","authorizationDomainRoutes","1732","36"
"GET","/api/v1","/rfq/active-holds","/api/v1/rfq/active-holds","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqDomainRoutes.js","rfqDomainRoutes","1735","26"
"GET","/api/v1","/rfq/loss-analysis","/api/v1/rfq/loss-analysis","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqDomainRoutes.js","rfqDomainRoutes","1735","27"
"GET","/api/v1","/rfq/centre-pnl/:fpoId","/api/v1/rfq/centre-pnl/:fpoId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqDomainRoutes.js","rfqDomainRoutes","1735","28"
"POST","/api/v1","/rfq/qc-hold/release","/api/v1/rfq/qc-hold/release","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqDomainRoutes.js","rfqDomainRoutes","1735","29"
"GET","/api/v1","/farmer-health/records","/api/v1/farmer-health/records","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","farmerHealthDomainRoutes","1736","27"
"POST","/api/v1","/farmer-health/record","/api/v1/farmer-health/record","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","farmerHealthDomainRoutes","1736","28"
"PUT","/api/v1","/farmer-health/record/:id","/api/v1/farmer-health/record/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","farmerHealthDomainRoutes","1736","29"
"DELETE","/api/v1","/farmer-health/record/:id","/api/v1/farmer-health/record/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","farmerHealthDomainRoutes","1736","30"
"GET","/api/v1","/farmer-welfare/programs","/api/v1/farmer-welfare/programs","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","farmerHealthDomainRoutes","1736","33"
"POST","/api/v1","/farmer-welfare/enroll","/api/v1/farmer-welfare/enroll","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerHealthDomainRoutes.js","farmerHealthDomainRoutes","1736","34"
"GET","/api/v1","/farmer-kyc/applications","/api/v1/farmer-kyc/applications","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","farmerKycDomainRoutes","1737","28"
"POST","/api/v1","/farmer-kyc/application","/api/v1/farmer-kyc/application","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","farmerKycDomainRoutes","1737","29"
"POST","/api/v1","/farmer-kyc/application/:id/verify","/api/v1/farmer-kyc/application/:id/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","farmerKycDomainRoutes","1737","30"
"POST","/api/v1","/farmer-kyc/application/:id/reject","/api/v1/farmer-kyc/application/:id/reject","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerKycDomainRoutes.js","farmerKycDomainRoutes","1737","31"
"GET","/api/v1","/farmer-verification/requests","/api/v1/farmer-verification/requests","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationDomainRoutes.js","farmerVerificationDomainRoutes","1738","28"
"POST","/api/v1","/farmer-verification/request","/api/v1/farmer-verification/request","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationDomainRoutes.js","farmerVerificationDomainRoutes","1738","29"
"POST","/api/v1","/farmer-verification/request/:id/verify","/api/v1/farmer-verification/request/:id/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationDomainRoutes.js","farmerVerificationDomainRoutes","1738","30"
"POST","/api/v1","/farmer-verification/request/:id/reject","/api/v1/farmer-verification/request/:id/reject","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationDomainRoutes.js","farmerVerificationDomainRoutes","1738","31"
"GET","/api/v1","/land/parcels","/api/v1/land/parcels","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","landRecordsDomainRoutes","1740","25"
"POST","/api/v1","/land/parcel","/api/v1/land/parcel","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","landRecordsDomainRoutes","1740","26"
"PUT","/api/v1","/land/parcel/:id","/api/v1/land/parcel/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","landRecordsDomainRoutes","1740","27"
"DELETE","/api/v1","/land/parcel/:id","/api/v1/land/parcel/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\landRecordsDomainRoutes.js","landRecordsDomainRoutes","1740","28"
"POST","/api/v1","/return-load-board/capacity","/api/v1/return-load-board/capacity","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardDomainRoutes.js","returnLoadBoardDomainRoutes","1741","23"
"GET","/api/v1","/return-load-board/search","/api/v1/return-load-board/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardDomainRoutes.js","returnLoadBoardDomainRoutes","1741","24"
"POST","/api/v1","/return-load-board/posting/:postingId/book","/api/v1/return-load-board/posting/:postingId/book","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardDomainRoutes.js","returnLoadBoardDomainRoutes","1741","25"
"POST","/api/v1","/return-load-board/posting/:postingId/cancel","/api/v1/return-load-board/posting/:postingId/cancel","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardDomainRoutes.js","returnLoadBoardDomainRoutes","1741","26"
"GET","/api/v1","/realtime-monitoring/monitors","/api/v1/realtime-monitoring/monitors","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","realtimeMonitoringDomainRoutes","1742","26"
"GET","/api/v1","/realtime-monitoring/health","/api/v1/realtime-monitoring/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","realtimeMonitoringDomainRoutes","1742","27"
"GET","/api/v1","/realtime-monitoring/monitor/:id/status","/api/v1/realtime-monitoring/monitor/:id/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","realtimeMonitoringDomainRoutes","1742","28"
"POST","/api/v1","/realtime-monitoring/monitor/:id/stop","/api/v1/realtime-monitoring/monitor/:id/stop","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","realtimeMonitoringDomainRoutes","1742","29"
"POST","/api/v1","/realtime-monitoring/resource/:resourceId/start","/api/v1/realtime-monitoring/resource/:resourceId/start","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","realtimeMonitoringDomainRoutes","1742","30"
"POST","/api/v1","/conversational-ai/session","/api/v1/conversational-ai/session","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","conversationalAIDomainRoutes","1743","29"
