path,category,bytes,issue_count,highest_severity,issue_codes
frontend/android/.gradle/vcs-1/gc.properties,mobile_android_wrapper,0,0,clean,
frontend/android/app/.gitignore,mobile_android_wrapper,28,0,clean,
frontend/android/app/build/.npmkeep,mobile_android_wrapper,0,0,clean,
frontend/android/app/build.gradle,mobile_android_wrapper,2194,0,clean,
frontend/android/app/capacitor.build.gradle,mobile_android_wrapper,370,0,clean,
frontend/android/app/proguard-rules.pro,mobile_android_wrapper,772,0,clean,
frontend/android/app/src/androidTest/java/com/getcapacitor/myapp/ExampleInstrumentedTest.java,mobile_android_wrapper,800,0,clean,
frontend/android/app/src/main/AndroidManifest.xml,mobile_android_wrapper,1578,0,clean,
frontend/android/app/src/main/assets/capacitor.config.json,mobile_android_wrapper,84,0,clean,
frontend/android/app/src/main/assets/capacitor.plugins.json,mobile_android_wrapper,4,0,clean,
frontend/android/app/src/main/assets/public/assets/css/components-C1k2kfkr.css,mobile_android_wrapper,3430,0,clean,
frontend/android/app/src/main/assets/public/assets/css/index-BcVz7YPM.css,mobile_android_wrapper,3908,0,clean,
frontend/android/app/src/main/assets/public/assets/css/index-DS8W5GVf.css,mobile_android_wrapper,166602,0,clean,
frontend/android/app/src/main/assets/public/assets/css/index-DS8W5GVf.css.gz,mobile_android_wrapper,21929,0,clean,
frontend/android/app/src/main/assets/public/assets/css/modules-BlOE4Z12.css,mobile_android_wrapper,5377,0,clean,
frontend/android/app/src/main/assets/public/assets/css/NaturalTherapistPage-CgPphC2i.css,mobile_android_wrapper,4406,0,clean,
frontend/android/app/src/main/assets/public/assets/css/NutritionCalculatorPage-BkKk-4MR.css,mobile_android_wrapper,3904,0,clean,
frontend/android/app/src/main/assets/public/assets/css/PremiumMarketplacePage-Cf1Jrxs3.css,mobile_android_wrapper,5407,0,clean,
frontend/android/app/src/main/assets/public/assets/js/AboutPage-CEU3yrPu.js,mobile_android_wrapper,3275,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AdminDashboardPage-s9-kuxvu.js,mobile_android_wrapper,17240,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AdminDashboardPage-s9-kuxvu.js.gz,mobile_android_wrapper,3080,0,clean,
frontend/android/app/src/main/assets/public/assets/js/AdvancedAnalyticsDashboard-D6rUJgzf.js,mobile_android_wrapper,5839,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AdvancedSearchPage-BJzkkAXA.js,mobile_android_wrapper,4165,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AgriculturalIntelligencePage-gkWdaFgi.js,mobile_android_wrapper,2720,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIAgentPage-D970oguz.js,mobile_android_wrapper,7503,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIBackbonePage-J3ACZZtg.js,mobile_android_wrapper,8732,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIBrainPage-Dg2QSZch.js,mobile_android_wrapper,8855,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIChatPage-ht1BVxyk.js,mobile_android_wrapper,188,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AICollaborationPage-D_mo4T4K.js,mobile_android_wrapper,188,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIDashboard-mxoX9TV4.js,mobile_android_wrapper,25731,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIDashboard-mxoX9TV4.js.gz,mobile_android_wrapper,4588,0,clean,
frontend/android/app/src/main/assets/public/assets/js/aiDecisionService-BuJbkmG4.js,mobile_android_wrapper,1496,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIOperationIntelligencePage-wP7F4sOe.js,mobile_android_wrapper,8229,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AIProductStudioPage-Cjb40RfA.js,mobile_android_wrapper,6733,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AISelfHealingPage-B8SbhTcO.js,mobile_android_wrapper,8145,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/aiStudio-BGDJzLvx.js,mobile_android_wrapper,989,0,clean,
frontend/android/app/src/main/assets/public/assets/js/AnalyticsPage-CgE0hUyR.js,mobile_android_wrapper,5018,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AnimalHealthPage-BwXxZtxi.js,mobile_android_wrapper,16758,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AnimalHealthPage-BwXxZtxi.js.gz,mobile_android_wrapper,3158,0,clean,
frontend/android/app/src/main/assets/public/assets/js/AssetAccountingPage-C3gXzTnd.js,mobile_android_wrapper,11608,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AssetAccountingPage-C3gXzTnd.js.gz,mobile_android_wrapper,3505,0,clean,
frontend/android/app/src/main/assets/public/assets/js/AssetLifecycleManagementPage-D09af4nO.js,mobile_android_wrapper,237,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AuditReportPage-Fai6dBzg.js,mobile_android_wrapper,3947,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/AuthorizationPage-DazoqA6o.js,mobile_android_wrapper,8382,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/B2BMarketplace-BhAhPR-a.js,mobile_android_wrapper,17576,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/B2BMarketplace-BhAhPR-a.js.gz,mobile_android_wrapper,3488,0,clean,
frontend/android/app/src/main/assets/public/assets/js/BankerDashboardPage-CskbJWn4.js,mobile_android_wrapper,19729,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/BankerDashboardPage-CskbJWn4.js.gz,mobile_android_wrapper,3507,0,clean,
frontend/android/app/src/main/assets/public/assets/js/BankPassportPage-Br-eHUzv.js,mobile_android_wrapper,4576,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/BlockchainVerificationPage-CGDzB_yH.js,mobile_android_wrapper,6104,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/BreakdownMaintenancePage-34NnDEXP.js,mobile_android_wrapper,229,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/BulkOrderPage-DxZy0RcP.js,mobile_android_wrapper,14499,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/BulkOrderPage-DxZy0RcP.js.gz,mobile_android_wrapper,3288,0,clean,
frontend/android/app/src/main/assets/public/assets/js/BulkPurchasePage-CefwlEja.js,mobile_android_wrapper,3668,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CADashboardPage-CWVN9b2s.js,mobile_android_wrapper,14226,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CADashboardPage-CWVN9b2s.js.gz,mobile_android_wrapper,2985,0,clean,
frontend/android/app/src/main/assets/public/assets/js/CartPage-1lXoe9Ic.js,mobile_android_wrapper,6245,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CattleRegistryPage-DUup3gCd.js,mobile_android_wrapper,213,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/charts-vendor-BIr7NwVg.js,mobile_android_wrapper,375727,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/charts-vendor-BIr7NwVg.js.gz,mobile_android_wrapper,97945,0,clean,
frontend/android/app/src/main/assets/public/assets/js/charts-vendor-hY_YlR7j.js,mobile_android_wrapper,230581,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/charts-vendor-hY_YlR7j.js.br,mobile_android_wrapper,42695,0,clean,
frontend/android/app/src/main/assets/public/assets/js/charts-vendor-hY_YlR7j.js.gz,mobile_android_wrapper,51913,0,clean,
frontend/android/app/src/main/assets/public/assets/js/CheckoutPage-X7Wf1tNY.js,mobile_android_wrapper,9241,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ClimateAdvisoryPage-CRCfe6gG.js,mobile_android_wrapper,7959,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ClimateMonitoringPage-CMch7vH3.js,mobile_android_wrapper,8627,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ClimateWeatherPage-CRuhxGdR.js,mobile_android_wrapper,4957,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ColdStoragePage-ZjNNf-MN.js,mobile_android_wrapper,2795,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CommunityForumPage-BvJjES-w.js,mobile_android_wrapper,3667,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CommunityManagementPage-AACBclKB.js,mobile_android_wrapper,10244,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CommunityManagementPage-AACBclKB.js.gz,mobile_android_wrapper,2586,0,clean,
frontend/android/app/src/main/assets/public/assets/js/ComparePage-B-bMl4ov.js,mobile_android_wrapper,6276,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CompetitivePositionPage-CQbQfvdT.js,mobile_android_wrapper,8222,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CompleteAIIntegrationPage-De_0haG5.js,mobile_android_wrapper,4737,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CompleteERPIntegrationPage-BfOT_0Io.js,mobile_android_wrapper,5058,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ComplianceDashboardPage-BPFpAl2E.js,mobile_android_wrapper,2853,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CompliancePage-cxAVDdM8.js,mobile_android_wrapper,3716,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/components-DpKb7ijd.js,mobile_android_wrapper,197750,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/components-DpKb7ijd.js.br,mobile_android_wrapper,38772,0,clean,
frontend/android/app/src/main/assets/public/assets/js/components-DpKb7ijd.js.gz,mobile_android_wrapper,46818,0,clean,
frontend/android/app/src/main/assets/public/assets/js/components-DxDwtcGb.js,mobile_android_wrapper,1057044,1,medium,large_core_file
frontend/android/app/src/main/assets/public/assets/js/components-DxDwtcGb.js.gz,mobile_android_wrapper,309935,0,clean,
frontend/android/app/src/main/assets/public/assets/js/ComprehensiveERPPage-Cvw6zwza.js,mobile_android_wrapper,11770,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ComprehensiveERPPage-Cvw6zwza.js.gz,mobile_android_wrapper,2813,0,clean,
frontend/android/app/src/main/assets/public/assets/js/ContractFarmingPage-5FpT69eV.js,mobile_android_wrapper,13406,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ContractFarmingPage-5FpT69eV.js.gz,mobile_android_wrapper,3273,0,clean,
frontend/android/app/src/main/assets/public/assets/js/ContractListingPage-0dd0kGHB.js,mobile_android_wrapper,2201,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CooperativeSharePage-BmcF4tC6.js,mobile_android_wrapper,2336,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CopilotHubPage-DYltSpke.js,mobile_android_wrapper,1137,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CorporateBuyerPage-BrOh65Zz.js,mobile_android_wrapper,12247,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CorporateBuyerPage-BrOh65Zz.js.gz,mobile_android_wrapper,2782,0,clean,
frontend/android/app/src/main/assets/public/assets/js/CorridorEconomicsPage-DiayuJKp.js,mobile_android_wrapper,3799,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CostControlPage-CeLV1haI.js,mobile_android_wrapper,13754,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CostControlPage-CeLV1haI.js.gz,mobile_android_wrapper,3701,0,clean,
frontend/android/app/src/main/assets/public/assets/js/CreditScorePage-CzEzT3gp.js,mobile_android_wrapper,3061,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CropCalendarPage-TJolDCTY.js,mobile_android_wrapper,1891,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CropMonitoringPage-Ks_M-SVH.js,mobile_android_wrapper,2350,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CropRegistrationPage-DckyEW6f.js,mobile_android_wrapper,1774,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CropValueReviewPage-DkLB1EfU.js,mobile_android_wrapper,2705,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/CropVarietyPage-DPSIAvxo.js,mobile_android_wrapper,1900,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DairyManagementPage-g4yyE8db.js,mobile_android_wrapper,15943,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DairyManagementPage-g4yyE8db.js.gz,mobile_android_wrapper,3582,0,clean,
frontend/android/app/src/main/assets/public/assets/js/DashboardPage-CS6_b5GS.js,mobile_android_wrapper,8197,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/data-vendor-BHgg9TN5.js,mobile_android_wrapper,8280,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/data-vendor-CZLd_VZY.js,mobile_android_wrapper,90029,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/data-vendor-CZLd_VZY.js.br,mobile_android_wrapper,26386,0,clean,
frontend/android/app/src/main/assets/public/assets/js/data-vendor-CZLd_VZY.js.gz,mobile_android_wrapper,29347,0,clean,
frontend/android/app/src/main/assets/public/assets/js/DecisionSupportPage-DRW5aeK1.js,mobile_android_wrapper,2873,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DefenseFitnessPrepPage-CNP7DV0X.js,mobile_android_wrapper,4859,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DietRecipesPage-Yn2zVJ23.js,mobile_android_wrapper,4385,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DigitalTwinPage-Ds1VKns0.js,mobile_android_wrapper,7183,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DiscoverPage-Bhk80FgY.js,mobile_android_wrapper,6919,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DisruptionPage-BY06FlhD.js,mobile_android_wrapper,6515,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/DynamicPricingPage-CWanqw3J.js,mobile_android_wrapper,7126,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EcommerceIntegrationPage-CX33j969.js,mobile_android_wrapper,2799,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EcommerceMarketplacePage-CsQ-Xv5d.js,mobile_android_wrapper,19035,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EcommerceMarketplacePage-CsQ-Xv5d.js.gz,mobile_android_wrapper,4275,0,clean,
frontend/android/app/src/main/assets/public/assets/js/EconomicDashboard-BAMikyuH.js,mobile_android_wrapper,9198,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EMICalculatorPage-CaqZgzUk.js,mobile_android_wrapper,3383,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EngineeringProjectPage-BlnZHXjn.js,mobile_android_wrapper,2022,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EnterpriseAIPage-CcpTWHHp.js,mobile_android_wrapper,2262,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EnterpriseControlPage-CHd7b7et.js,mobile_android_wrapper,31063,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EnterpriseControlPage-CHd7b7et.js.gz,mobile_android_wrapper,7224,0,clean,
frontend/android/app/src/main/assets/public/assets/js/EnterpriseIntegrationPage-lu7pTdo6.js,mobile_android_wrapper,9644,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EnvironmentManagementPage-AH0XJ8sG.js,mobile_android_wrapper,231,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EquipmentInventoryPage-CikdPj8i.js,mobile_android_wrapper,223,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/EquipmentRentalPage-Bo1IOOZ1.js,mobile_android_wrapper,215,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ERPDashboard-yKUOydB9.js,mobile_android_wrapper,14614,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ERPDashboard-yKUOydB9.js.gz,mobile_android_wrapper,2638,0,clean,
frontend/android/app/src/main/assets/public/assets/js/EscrowPage-UrzHSfZL.js,mobile_android_wrapper,7411,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ExperienceLayerPage-DhbrPAxf.js,mobile_android_wrapper,6832,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ExportDocumentationPage-BFmq_QWy.js,mobile_android_wrapper,2889,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmAdvisorPage-DsccnLyX.js,mobile_android_wrapper,8309,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmCostingPage-CnmsiwPr.js,mobile_android_wrapper,10845,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmCostingPage-CnmsiwPr.js.gz,mobile_android_wrapper,2778,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FarmerEntranceHubPage-Do-6Z-Rg.js,mobile_android_wrapper,2972,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerFamilyPage-CFHtoHy8.js,mobile_android_wrapper,1795,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerFieldDoorPage-BvXZ7mGB.js,mobile_android_wrapper,3287,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerFieldPage-DUw12a1U.js,mobile_android_wrapper,10851,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerFieldPage-DUw12a1U.js.gz,mobile_android_wrapper,2406,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FarmerHealthWelfarePage-J0v4E3xN.js,mobile_android_wrapper,5695,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerHomePage-bAHKODE9.js,mobile_android_wrapper,8088,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerHouseholdDoorPage-BDp4-4vc.js,mobile_android_wrapper,3147,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerKycPage-CH6Xnkpb.js,mobile_android_wrapper,10888,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerKycPage-CH6Xnkpb.js.gz,mobile_android_wrapper,2751,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FarmerPortalPage-D5BiOCh9.js,mobile_android_wrapper,4701,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerProfilePage-Cg2oPDJo.js,mobile_android_wrapper,2110,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerReportPage-BhRyRciF.js,mobile_android_wrapper,5064,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerRevenueLedgerPage-j8cY8YJ2.js,mobile_android_wrapper,11411,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerRevenueLedgerPage-j8cY8YJ2.js.gz,mobile_android_wrapper,2651,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FarmerSellDoorPage-DhRmjSyZ.js,mobile_android_wrapper,3157,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerSellPage-BuImWO6P.js,mobile_android_wrapper,7817,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerSharedDoorPage-CkP5sb5k.js,mobile_android_wrapper,3134,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerSkillPage-C-Y1zTS_.js,mobile_android_wrapper,1974,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FarmerVerificationPage-DWxr19rC.js,mobile_android_wrapper,2812,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FertilizerInventoryPage-4TO4Hr0-.js,mobile_android_wrapper,13501,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FertilizerInventoryPage-4TO4Hr0-.js.gz,mobile_android_wrapper,3024,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FinancialReportPage-DiDAZt4t.js,mobile_android_wrapper,6927,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FinancialServicesDashboard-BWc6EMNg.js,mobile_android_wrapper,8057,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FisheriesManagementPage-CQgFKPDP.js,mobile_android_wrapper,12936,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FisheriesManagementPage-CQgFKPDP.js.gz,mobile_android_wrapper,3150,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FitbitCallbackPage-bAFh5PwB.js,mobile_android_wrapper,1106,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FormManagementPage-jFpCpxuN.js,mobile_android_wrapper,7326,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/forms-vendor-l0sNRNKZ.js,mobile_android_wrapper,2,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ForwardPricingPage-B805y3ML.js,mobile_android_wrapper,8519,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FPODashboardPage-DovYiVxg.js,mobile_android_wrapper,13097,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FPODashboardPage-DovYiVxg.js.gz,mobile_android_wrapper,2882,0,clean,
frontend/android/app/src/main/assets/public/assets/js/FPORegistrationPage-Cron0AaU.js,mobile_android_wrapper,231,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/FuelManagementPage--8bUUalJ.js,mobile_android_wrapper,213,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/GDPRConsentPage-BlQoVDWN.js,mobile_android_wrapper,188,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/GoatFarmingPage-BGKS5mdo.js,mobile_android_wrapper,16172,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/GoatFarmingPage-BGKS5mdo.js.gz,mobile_android_wrapper,3532,0,clean,
frontend/android/app/src/main/assets/public/assets/js/GovernmentDashboardPage-DKevuBRh.js,mobile_android_wrapper,21691,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/GovernmentDashboardPage-DKevuBRh.js.gz,mobile_android_wrapper,3851,0,clean,
frontend/android/app/src/main/assets/public/assets/js/GovernmentSubsidyPage-DoJ9mlb0.js,mobile_android_wrapper,8937,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/GroupBuyingPage-DKrefXpG.js,mobile_android_wrapper,2400,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/HarvestPlanPage-l-7qgTRq.js,mobile_android_wrapper,5781,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/HarvestScorePage-C-DN6Rtu.js,mobile_android_wrapper,7767,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/HomePage-CQbIgckE.js,mobile_android_wrapper,11383,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/HomePage-CQbIgckE.js.gz,mobile_android_wrapper,2981,0,clean,
frontend/android/app/src/main/assets/public/assets/js/HorticultureManagementPage-BdXxP_vX.js,mobile_android_wrapper,12811,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/HorticultureManagementPage-BdXxP_vX.js.gz,mobile_android_wrapper,3165,0,clean,
frontend/android/app/src/main/assets/public/assets/js/HouseholdProcurementPage-Dy1_ccaB.js,mobile_android_wrapper,8126,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/IdentityManagementPage-DbZMkdmA.js,mobile_android_wrapper,9877,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/ImplementManagementPage-CaDDGhaY.js,mobile_android_wrapper,227,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/index-Drg0faUu.js,mobile_android_wrapper,48798,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/index-Drg0faUu.js.br,mobile_android_wrapper,6662,0,clean,
frontend/android/app/src/main/assets/public/assets/js/index-Drg0faUu.js.gz,mobile_android_wrapper,8094,0,clean,
frontend/android/app/src/main/assets/public/assets/js/index-iBh8ms6m.js,mobile_android_wrapper,127663,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/index-iBh8ms6m.js.gz,mobile_android_wrapper,23217,0,clean,
frontend/android/app/src/main/assets/public/assets/js/InformationSharingPage-DsoOoYKk.js,mobile_android_wrapper,6588,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/InputSupplyManagementPage-ekmd2PAa.js,mobile_android_wrapper,13192,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/InputSupplyManagementPage-ekmd2PAa.js.gz,mobile_android_wrapper,3127,0,clean,
frontend/android/app/src/main/assets/public/assets/js/InsuranceManagementPage-B-FlmgXw.js,mobile_android_wrapper,11003,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/InsuranceManagementPage-B-FlmgXw.js.gz,mobile_android_wrapper,2707,0,clean,
frontend/android/app/src/main/assets/public/assets/js/InsurancePage-o-61r3gX.js,mobile_android_wrapper,165,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/InventoryReportPage-B0Lf486g.js,mobile_android_wrapper,6112,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/IoTMonitoringDashboard-DOWENdz-.js,mobile_android_wrapper,7049,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/IrrigationManagementPage-QaulIual.js,mobile_android_wrapper,11901,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/IrrigationManagementPage-QaulIual.js.gz,mobile_android_wrapper,2911,0,clean,
frontend/android/app/src/main/assets/public/assets/js/KnowledgeBasePage-Cazhfj3j.js,mobile_android_wrapper,3288,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/KnowledgeReferencePage-CG5-Km5T.js,mobile_android_wrapper,1949,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LabourManagementPage-Bzy4lWuv.js,mobile_android_wrapper,13220,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LabourManagementPage-Bzy4lWuv.js.gz,mobile_android_wrapper,2950,0,clean,
frontend/android/app/src/main/assets/public/assets/js/LandManagementPage-DCMvkBDz.js,mobile_android_wrapper,10309,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LandManagementPage-DCMvkBDz.js.gz,mobile_android_wrapper,2856,0,clean,
frontend/android/app/src/main/assets/public/assets/js/LandRegistryPage-Dy8oh-KM.js,mobile_android_wrapper,13062,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LandRegistryPage-Dy8oh-KM.js.gz,mobile_android_wrapper,3056,0,clean,
frontend/android/app/src/main/assets/public/assets/js/LandUseCarbonPage-DIdClfOC.js,mobile_android_wrapper,5800,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LedgerPage-BLI7j7Y4.js,mobile_android_wrapper,2928,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LibraryBrowserPage-CH98y_vA.js,mobile_android_wrapper,188,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LivestockManagementPage-CxQX8Rfn.js,mobile_android_wrapper,17169,1,low,unreadable_file
frontend/android/app/src/main/assets/public/assets/js/LivestockManagementPage-CxQX8Rfn.js.gz,mobile_android_wrapper,4737,0,clean,
frontend/android/app/src/main/assets/public/assets/js/LoanManagementPage-D-lnzBju.js,mobile_android_wrapper,6004,1,low,unreadable_file
