"Family","File","Name","Mounted","EndpointCount","SignatureHash","Signature"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\marketplaceEnhancements.js","marketplaceEnhancements.js","True","24","5cc3cfc4f4b15d1097f6e6cfa0bc7fd0e9fa634820460b285914e1b49235642f","DELETE /bulk-orders/:orderId | DELETE /reviews/:reviewId | GET /bulk-orders | GET /bulk-orders/:orderId | GET /bulk-orders/stats | GET /gst/summary | GET /health | GET /reviews/product/:productId | GET /reviews/product/:productId/stats | GET /reviews/user | POST /bulk-orders | POST /bulk-orders/:orderId/quotation | POST /gst/calculate/order/:orderId | POST /gst/calculate/product | POST /gst/invoice/:orderId | POST /gst/validate | POST /quotations/:quotationId/accept | POST /quotations/:quotationId/reject | POST /reviews | POST /reviews/:reviewId/helpful | POST /reviews/:reviewId/report | PUT /bulk-orders/:orderId/status | PUT /reviews/:reviewId | PUT /reviews/:reviewId/moderate"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\mfaDomainRoutes.js","mfaDomainRoutes.js","True","2","93edb5dd9908d288acc2906c698138bb4fbdc7d50be599b85a08817f56b980bf","POST /mfa/setup | POST /mfa/verify"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\migrationRoutes.js","migrationRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\mlOptimization.js","mlOptimization.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\moduleRegistryRoutes.js","moduleRegistryRoutes.js","True","8","0994a5013e8999e376c70e0a1dce798b44a38e02b8a2c1c01a58cd92790b25e5","GET /:moduleId/health | GET /discover | GET /loaded | GET /modules | GET /modules/:moduleName | GET /stats | POST /:moduleId/execute | POST /:moduleId/load"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\moduleSupportInfrastructureRoutes.js","moduleSupportInfrastructureRoutes.js","False","22","e587257b9d2e08bc71840adc0a267a97b1169355a6f90e141b02917e62ef6477","DELETE /modules/:moduleId | GET /dependencies/graph | GET /dependencies/order | GET /health | GET /health-status | GET /modules | GET /modules/:moduleId | GET /modules/:moduleId/configuration | GET /modules/:moduleId/dependencies | GET /modules/:moduleId/resources | GET /overview | GET /services | GET /support-tickets | POST /ai-recommendations | POST /modules | POST /modules/:moduleId/configuration | POST /modules/:moduleId/health-check | POST /modules/:moduleId/resources | POST /services | POST /support-tickets | PUT /modules/:moduleId | PUT /support-tickets/:ticketId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\moduleSystemsRoutes.js","moduleSystemsRoutes.js","False","2","a191543b02f51a373b50e6800906cc401d4267ba78d8501303fd752d8b5d16a8","GET / | GET /:moduleId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\multilingualDomainRoutes.js","multilingualDomainRoutes.js","True","5","27ea6084109c486072dc5bbcd7c0ed0cd543b1cc0e2287741bb29b3867509632","GET /multilingual/languages | GET /multilingual/preferences | POST /multilingual/detect | POST /multilingual/translate | PUT /multilingual/preferences"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\mushroomRoutes.js","mushroomRoutes.js","True","6","c3bd0dbf652a272118845ddc203257784d8dcaf9827b6be430c092bb520a432c","GET / | GET /:id | GET /:id/spawn | GET /:id/substrate | GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nervousSystemRoutes.js","nervousSystemRoutes.js","True","22","c3c1b35b9c30e2bb3e397f71ed16d06371a157abd815d0750096dfaffcd043ca","GET /brain/decision-history | GET /brain/focus | GET /health | GET /heart/status | GET /motor/active | GET /neural/pathways | GET /reflex/arcs | GET /route/optimal | GET /sensor/data/:sensorId | GET /sensor/status | POST /brain/process-event | POST /heart/start | POST /heart/stop | POST /motor/execute | POST /neural/create-pathway | POST /neural/strengthen/:pathwayId | POST /reflex/create-arc | POST /reflex/trigger | POST /route/deactivate/:routeId | POST /route/register | POST /route/request | POST /sensor/register"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\neVarietiesRoutes.js","neVarietiesRoutes.js","True","6","1d4329858debd768a1b1a709c1a9afaf6d9c174973930c2c5aefbdeccb34b713","GET / | GET /:id | GET /category/:category | GET /gi-tags/list | GET /region/:region | GET /stats/summary"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nlp.js","nlp.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\notificationDomainRoutes.js","notificationDomainRoutes.js","True","3","e645588d924283554eadfb14a89954c440f8eb4154a6a129db0bc8309325c6af","GET /notifications | PUT /notifications/:id/read | PUT /notifications/read-all"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\notificationRoutes.js","notificationRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutrientValueSalesRoutes.js","nutrientValueSalesRoutes.js","True","10","5524be0dbe7382b72616d9e6262a8a140eaccbfd952d102020fd6573a0352f01","GET /health | GET /search | POST /approve-verification/:verificationId | POST /assign-tier/:productId | POST /calculate-commission/:orderId | POST /calculate-price/:productId | POST /compare-products | POST /create-listing | POST /issue-certificate | POST /submit-verification"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","nutritionIntelligenceRoutes.js","True","15","6ddc2847db30e8c75d307a0d792304dbd7e9bfd8e396b34b93cfc706f6a9679b","GET /dietary-profiles | GET /food-profiles/search | GET /nutrients | GET /product-nutrition/:productId | GET /product-nutrition/:productId/score | GET /product-nutrition/:productId/value-per-nutrient | GET /recommendations | GET /wellness-practices | POST /compare | POST /food-profiles | POST /product-nutrition | POST /product-nutrition/:productId/pricing | POST /product-nutrition/:productId/score | POST /recipes | POST /recommendations"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\operationsManagementRoutes.js","operationsManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\operationsRouteSupport.js","operationsRouteSupport.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\optimizationRoutes.js","optimizationRoutes.js","True","4","73ed0ec3847871a15e08a54f9321a1d458e0427e0552a8449bc46220ccf06c88","GET /jobs/:jobId | GET /objectives | POST /jobs | POST /jobs/:jobId/execute"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\orderRoutes.js","orderRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","ordersDomainRoutes.js","True","8","f893e825ae2a3244652f673f4debb42ac5424106642dc079626152422b1b564d","DELETE /orders/cart/item/:id | GET /orders | GET /orders/:id | GET /orders/cart | POST /orders/:id/cancel | POST /orders/:id/payment | POST /orders/cart/add | PUT /orders/cart/item/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organicTraceabilityDomainRoutes.js","organicTraceabilityDomainRoutes.js","True","1","d6f47666b4b3c097a42ca6b575c23ff3c323a0f774595cc3f7ee129762f3915e","GET /organic-traceability/consumer-transparency"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organizationDomainRoutes.js","organizationDomainRoutes.js","True","3","40af78563b8450b18471c21453031206fc095614952c0806d21ef3e080b752b2","DELETE /organization-management/organization/:id | GET /organization-management/all-organizations | POST /organization-management/organization"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organizationManagementRoutes.js","organizationManagementRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ORPHANED_SERVICES_MOUNT.js","ORPHANED_SERVICES_MOUNT.js","True","0","",""
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\paymentGatewayRoutes.js","paymentGatewayRoutes.js","True","4","007cb64cf6044cd1d50134c16209f6b5fce38bc5f58a1438a8b8dfe1d303f2d6","GET /gateways | GET /status/:paymentId | POST /process | POST /refund/:paymentId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\paymentRoutes.js","paymentRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\performanceRoutes.js","performanceRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\permissionRoutes.js","permissionRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pestForecastingDomainRoutes.js","pestForecastingDomainRoutes.js","True","1","7f326b3bf4919455fedf446bf50a4d99f3cb585fe5a8f871b5e5aa7088d2e908","GET /pest-forecasting"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase10.js","phase10.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase11.js","phase11.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase12.js","phase12.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase8.js","phase8.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase9.js","phase9.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","pigRoutes.js","True","22","f7a279072dc11d6d44c132092805dd105466641a763010eb320ade07015e0c62","DELETE /herd/:id | GET /breeding-alerts | GET /health | GET /herd | GET /herd/:animalId/fcr | GET /herd/:animalId/feed-consumption | GET /herd/:animalId/performance | GET /herd/:animalId/vaccinations | GET /herd/:animalId/weight-records | GET /herd/:id | GET /herd/:sowId/breeding | GET /vaccination-alerts | POST /ai/monitor-health/:animalId | POST /ai/optimize-feed/:animalId | POST /ai/optimize-meat/:animalId | POST /ai/recommend-breeding/:animalId | POST /herd | POST /herd/:animalId/feed-consumption | POST /herd/:animalId/vaccinations | POST /herd/:animalId/weight-records | POST /herd/:sowId/breeding | PUT /herd/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformConfigurationRoutes.js","platformConfigurationRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreDomainRoutes.js","platformCoreDomainRoutes.js","True","2","f5138c47a218df669b941dac9d0dc91fda0ec5fc55c7c039e80fc01144556d7f","GET /platform-core/health | GET /platform-core/scaling-recommendations"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreRoutes.js","platformCoreRoutes.js","True","15","8fcd42528dbad8988b44cb7bf8207f0a52ef952462bd0392cca4e32eb2780636","GET /capacity/predict | GET /config | GET /configuration/optimized | GET /health | GET /metrics | GET /optimizations | GET /performance/monitor | GET /scaling/recommendations | GET /state | GET /stats | POST /configuration/apply | POST /disaster-recovery | POST /initialize | POST /self-healing | PUT /config/:key"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformFoundationRoutes.js","platformFoundationRoutes.js","False","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformTelemetryRoutes.js","platformTelemetryRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryDomainRoutes.js","poultryDomainRoutes.js","True","14","00ff317fba0f7aeaea0c391cc158388e8aa6ec2148f4d3028b218a7f48c6e893","DELETE /poultry/flock/:id | GET /poultry/egg-production | GET /poultry/feed-consumption | GET /poultry/flock-performance | GET /poultry/flocks | GET /poultry/mortality | GET /poultry/vaccination-alerts | GET /poultry/vaccination-records | POST /poultry/egg-production | POST /poultry/feed-consumption | POST /poultry/flock | POST /poultry/mortality | POST /poultry/vaccination-records | PUT /poultry/flock/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryRoutes.js","poultryRoutes.js","True","20","451b2fe4bcb84e96dab1860d7d65c141fe489671aed2416072c4eab739076d8d","DELETE /flocks/:id | GET /flocks | GET /flocks/:flockId/egg-production | GET /flocks/:flockId/feed-consumption | GET /flocks/:flockId/mortality | GET /flocks/:flockId/performance | GET /flocks/:flockId/vaccinations | GET /flocks/:id | GET /health | GET /vaccination-alerts | POST /ai/monitor-health/:flockId | POST /ai/optimize-feed/:flockId | POST /ai/optimize-production/:flockId | POST /ai/predict-mortality/:flockId | POST /flocks | POST /flocks/:flockId/egg-production | POST /flocks/:flockId/feed-consumption | POST /flocks/:flockId/mortality | POST /flocks/:flockId/vaccinations | PUT /flocks/:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\predictiveAnalytics.js","predictiveAnalytics.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\predictiveIntelligenceRoutes.js","predictiveIntelligenceRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\preSeasonPurchaseRoutes.js","preSeasonPurchaseRoutes.js","True","8","e9f969fb56d80881cb1f626c94ea85ede72418f82e01390da313394438e2e7a8","GET /agreements/:id | GET /buyer-portfolio | GET /farmer-agreements | GET /health | GET /opportunities | POST /agreements | POST /agreements/:id/settle | PUT /agreements/:id/milestones/:milestoneId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\preventiveMaintenanceRoutes.js","preventiveMaintenanceRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\priceForecasting.js","priceForecasting.js","True","2","ae19bcdda6728f3724476afae48c820f78a742e1d6052979379ffb9d6e6c1900","GET /products/:id/price-forecast | GET /products/:id/price-history"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\privacyDomainRoutes.js","privacyDomainRoutes.js","True","1","fe2d049ed007030d74a27d0083e6973f9795e0d217a4ec1c3f11a6e9d93a989d","POST /privacy-settings/consent"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productCertifications.js","productCertifications.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productImageAutoGenerationRoutes.js","productImageAutoGenerationRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productMediaAIRoutes.js","productMediaAIRoutes.js","True","5","f9420fe77415d25d6bf6084b7c6e8aa64e1f401f1dfb26d1fa7269fda90ece7d","GET /status | POST /products/:productId/cartoon | POST /products/:productId/image | POST /products/:productId/video | POST /products/:productId/video-script"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productReviewRoutes.js","productReviewRoutes.js","True","9","4c414679d28d29edf34cf14f1876863efb82b0fcd04a93ccd3c700ec34791ea9","DELETE /:reviewId | GET /me | GET /products/:productId | GET /products/:productId/stats | PATCH /:reviewId/moderate | POST /:reviewId/helpful | POST /:reviewId/report | POST /products/:productId | PUT /:reviewId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productRoutes.js","productRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\projectSystemsRoutes.js","projectSystemsRoutes.js","True","15","30eb6151c02500c538a6a82e051f4c0141a470b2fb565d2dbb221ab03ab6f2f8","GET / | GET /:projectId | GET /:projectId/budget-vs-actual | GET /:projectId/milestones | GET /:projectId/milestones/summary | GET /:projectId/wbs | GET /:projectId/wbs/rollup | GET /health | GET /wbs/:wbsId | POST / | POST /:projectId/milestones | POST /:projectId/status | POST /:projectId/wbs | POST /milestones/:milestoneId/complete | POST /wbs/:wbsId/status"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\publicDataRoutes.js","publicDataRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\publicDomainDataExtractionRoutes_merged.js","publicDomainDataExtractionRoutes_merged.js","False","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\qualityAssurance.js","qualityAssurance.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","realtimeMonitoringDomainRoutes.js","True","5","f15ff0852e8f69c99d982dedccae8825e5b42a635d1357a1f48b3d8c48e8e57f","GET /realtime-monitoring/health | GET /realtime-monitoring/monitor/:id/status | GET /realtime-monitoring/monitors | POST /realtime-monitoring/monitor/:id/stop | POST /realtime-monitoring/resource/:resourceId/start"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringRoutes.js","realtimeMonitoringRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\recoveredFinanceRoutes.js","recoveredFinanceRoutes.js","True","11","d904573a96879fe88742bfd7f47e9061bbecbab56f2f08b6daf3491cef4c3d9e","GET /certificates/expiring | GET /enwr/my-receipts | GET /freight/rate | GET /health | GET /ledger/trial-balance | GET /ledger/verify | GET /risk/:partyId | GET /schemes/match | GET /subsidy/equipment | POST /enwr/issue | POST /risk/event"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\regionalVarietyRoutes.js","regionalVarietyRoutes.js","True","6","e406560cdc44d28c60f429dc907fda8b720097f9eadb03bd4caa9fd5d6366ab3","GET / | GET /:id | GET /categories | GET /health | POST /:id/create-listing | POST /:id/generate-image"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\reportingRoutes.js","reportingRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","researchAndDevelopmentDomainRoutes.js","True","23","3ff8ca03b70335907ec6a62c6e117bf4787baca982f238e3a660d78486646f4a","DELETE /research-development/rd-project/:projectId | GET /research-development/analytics | GET /research-development/collaborations | GET /research-development/funding-opportunities | GET /research-development/health | GET /research-development/innovations | GET /research-development/knowledge/search | GET /research-development/patents | GET /research-development/publications | GET /research-development/rd-project/:projectId | GET /research-development/rd-projects | POST /research-development/ai-assistance | POST /research-development/collaboration | POST /research-development/funding-opportunity | POST /research-development/funding-opportunity/:fundingId/apply | POST /research-development/innovation | POST /research-development/knowledge | POST /research-development/patent | POST /research-development/publication | POST /research-development/rd-project | POST /research-development/rd-project/:projectId/milestone | PUT /research-development/rd-project/:projectId | PUT /research-development/rd-project/:projectId/milestone/:milestoneId"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentRoutes.js","researchAndDevelopmentRoutes.js","True","2","071dc48377e89326f050eaee5f26506188f379cd5f375f03eb991f0bd41482d1","GET /health | POST /"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\resourceRouteFactory.js","resourceRouteFactory.js","False","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardDomainRoutes.js","returnLoadBoardDomainRoutes.js","True","4","23209e47461b3e64e200477a8facc0584b8bd230359e120328ce43d56b2b513f","GET /return-load-board/search | POST /return-load-board/capacity | POST /return-load-board/posting/:postingId/book | POST /return-load-board/posting/:postingId/cancel"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardRoutes.js","returnLoadBoardRoutes.js","True","5","df8641831706e93806abe5be252e8a8e794973857f98dfbc00e1231708458495","DELETE /:postingId | GET / | GET /health | POST / | POST /:postingId/book"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\revenueRoutes.js","revenueRoutes.js","True","3","def4e0f67f7fb0dcc69fcd8ae9770725767e01895f0d67c639fca10f130c590a","GET /health | GET /overview | POST /allocate"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqDomainRoutes.js","rfqDomainRoutes.js","True","4","fa256df53e2a00a75dc52c3bdfc38bc932a1c530ba65ca0e97aefede032cca5f","GET /rfq/active-holds | GET /rfq/centre-pnl/:fpoId | GET /rfq/loss-analysis | POST /rfq/qc-hold/release"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqRoutes.js","rfqRoutes.js","True","10","b98f8a863d2ace390c9f2b3df0ba18f8ebd09d76c44bf2e3963ee85921956617","GET /fpo/centre-pnl | GET /health | GET /qc/holds | GET /quotes/loss-analysis | GET /rfq/:id/bids | POST /qc/hold | POST /qc/release | POST /quotes/outcome | POST /rfq | POST /rfq/:id/bid"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\riskAssessment.js","riskAssessment.js","True","1","74fac65f350e55c6eab7fce463c1dac2c69e32dbf56cdc0635ef7a8cd2da51b8","GET /health"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\riskPricingRoutes.js","riskPricingRoutes.js","True","12","babf5aecda94e375187667896c76c749e19d1844a27580b4ebf82a04e4e7f37a","GET /booking-curve/:cropKey | GET /calibration/:state/:district/:cropKey | GET /crops/:cropKey | GET /forward | GET /health | GET /lots/:lotCode/price | GET /lots/attention | POST /advise | POST /basis | POST /booking-curve | POST /lots/:lotCode/open-bucket | POST /publish"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roboticsRoutes.js","roboticsRoutes.js","True","14","0b1b6fdbf566a2ed9ebcca779917bf6d27141053f3fedfc55700f50a9a4080bb","GET /devices/:id/telemetry | GET /missions/:id | POST /devices | POST /devices/:id/certification | POST /devices/:id/emergency-stop | POST /devices/:id/emergency-stop/clear | POST /devices/:id/telemetry | POST /missions | POST /missions/:id/abort | POST /missions/:id/approval | POST /missions/:id/complete | POST /missions/:id/pause | POST /missions/:id/start | POST /planning/advisory"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roleManagementRoutes.js","roleManagementRoutes.js","True","9","c044a95ab51f5157bf2dabeff73423b324234a2b35796ce2619163cd0f185e2b","DELETE /:id | DELETE /:id/permissions/:permissionId | GET / | GET /:id | GET /permissions/analysis | POST / | POST /:id/permissions/:permissionId | POST /optimize | PUT /:id"
"TOP_LEVEL_ROUTE","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roleRoutes.js","roleRoutes.js","False","2","06124cece1439ae759900587edb4b9cecf779e2196e4f5f4a57897716eb7408e","GET / | GET /health"
